reference_id,Reference ID,Unique ID,Location in reference,FTQ ID,Material Used,Phase parameter,Phase parameter ID,Authors,Title,Journal,Year,PMID,pmid_isbn_page
"""4041108995930000""",4041108995930000,4041,"p10019, right bot (SWR ratio)",30000,"""The identified ENK-expressing cell <% 4041 %. was active throughout the recording, with discharge frequencies of 4.1, 0.5, and 5.5 Hz for theta, ripple, and nontheta/nonripple episodes, respectively.""",SWR ratio,108,"Pablo Fuentealba, Ryohei Tomioka, Yannis Dalezios, László F Márton, Michele Studer, Kathleen Rockland, Thomas Klausberger, Peter Somogyi",Rhythmically Active Enkephalin-Expressing GABAergic Cells in the CA1 Area of the Hippocampus Project to the Subiculum and Preferentially Innervate Interneurons,Journal of Neuroscience,2008,18829959,10017
"""4041111995930000""",4041111995930000,4041,"p10019, right bot (FR non-theta/non-ripple)",30000,"""The identified ENK-expressing cell <% 4041 %. was active throughout the recording, with discharge frequencies of 4.1, 0.5, and 5.5 Hz for theta, ripple, and nontheta/nonripple episodes, respectively.""",firing rate non-theta - non-ripple,111,"Pablo Fuentealba, Ryohei Tomioka, Yannis Dalezios, László F Márton, Michele Studer, Kathleen Rockland, Thomas Klausberger, Peter Somogyi",Rhythmically Active Enkephalin-Expressing GABAergic Cells in the CA1 Area of the Hippocampus Project to the Subiculum and Preferentially Innervate Interneurons,Journal of Neuroscience,2008,18829959,10017
"""4041114995930000""",4041114995930000,4041,"p10019, right bot (FR theta)",30000,"""The identified ENK-expressing cell <% 4041 %. was active throughout the recording, with discharge frequencies of 4.1, 0.5, and 5.5 Hz for theta, ripple, and nontheta/nonripple episodes, respectively.""",firing rate theta,114,"Pablo Fuentealba, Ryohei Tomioka, Yannis Dalezios, László F Márton, Michele Studer, Kathleen Rockland, Thomas Klausberger, Peter Somogyi",Rhythmically Active Enkephalin-Expressing GABAergic Cells in the CA1 Area of the Hippocampus Project to the Subiculum and Preferentially Innervate Interneurons,Journal of Neuroscience,2008,18829959,10017
"""4041116995930000""",4041116995930000,4041,"p10019, right bot (FR ripple)",30000,"""The identified ENK-expressing cell <% 4041 %. was active throughout the recording, with discharge frequencies of 4.1, 0.5, and 5.5 Hz for theta, ripple, and nontheta/nonripple episodes, respectively.""",firing rate SWR,116,"Pablo Fuentealba, Ryohei Tomioka, Yannis Dalezios, László F Márton, Michele Studer, Kathleen Rockland, Thomas Klausberger, Peter Somogyi",Rhythmically Active Enkephalin-Expressing GABAergic Cells in the CA1 Area of the Hippocampus Project to the Subiculum and Preferentially Innervate Interneurons,Journal of Neuroscience,2008,18829959,10017
"""4041101995930000""",4041101995930000,4041,"p10019, right bot (theta)",30000,"""During theta oscillations (4.5 +/- 0.6 Hz), the cell <% 4041 %> was distinctly modulated (r = 0.35; Rayleigh test, p < 0.0001) and fired at 242 +/- 75[deg] (mean phase +/- angular deviation) relative to the troughs of the theta waves detected from a nearby second electrode; field potentials recorded by the two electrodes were identical.""",theta,101,"Pablo Fuentealba, Ryohei Tomioka, Yannis Dalezios, László F Márton, Michele Studer, Kathleen Rockland, Thomas Klausberger, Peter Somogyi",Rhythmically Active Enkephalin-Expressing GABAergic Cells in the CA1 Area of the Hippocampus Project to the Subiculum and Preferentially Innervate Interneurons,Journal of Neuroscience,2008,18829959,10017
"""6003111012010305""",6003111012010305,6003,"p11131, Fig3E (EC2)",10305,"""Figure 3. Biophysical properties of EC principal neurons in vivo. ... E, spontaneous firing rate of the neurons.""",firing rate spontaneous,111,"Pascale Quilichini, Anton Sirota, György Buzsáki",Intrinsic circuit organization and theta-gamma oscillation dynamics in the entorhinal cortex of the rat,Journal of Neuroscience,2010,20720120,11128
"""6003105012011003""",6003105012011003,6003,"p11139, Fig10C (EC2)",11003,"""Figure 10. Gamma phase modulation of EC neurons. ... B, Population discharge probability of the EC principal neuron groups shown in A. All neurons are included, independent of whether their spikes were significantly modulated by gamma phase or not. Bin size, 10[deg].""",gamma,105,"Pascale Quilichini, Anton Sirota, György Buzsáki",Intrinsic circuit organization and theta-gamma oscillation dynamics in the entorhinal cortex of the rat,Journal of Neuroscience,2010,20720120,11128
"""6017111012010305""",6017111012010305,6017,"p11131, Fig3E (EC3)",10305,"""Figure 3. Biophysical properties of EC principal neurons in vivo. ... E, spontaneous firing rate of the neurons.""",firing rate spontaneous,111,"Pascale Quilichini, Anton Sirota, György Buzsáki",Intrinsic circuit organization and theta-gamma oscillation dynamics in the entorhinal cortex of the rat,Journal of Neuroscience,2010,20720120,11128
"""6021111012010305""",6021111012010305,6021,"p11131, Fig3E (EC5)",10305,"""Figure 3. Biophysical properties of EC principal neurons in vivo. ... E, spontaneous firing rate of the neurons.""",firing rate spontaneous,111,"Pascale Quilichini, Anton Sirota, György Buzsáki",Intrinsic circuit organization and theta-gamma oscillation dynamics in the entorhinal cortex of the rat,Journal of Neuroscience,2010,20720120,11128
"""1000101305320100""",1000101305320100,1000,"p143, Tab1",20100,"""Table 1. Properties of Hippocampal GCs [granule cells] <% 1000 %> In Vivo""",theta,101,"Pernía-Andrade AJ, Jonas P",Theta-gamma-modulated synaptic currents in hippocampal granule cells in vivo define a mechanism for network oscillations,Neuron,2014,24333053,140
"""1000105305320100""",1000105305320100,1000,"p143, Tab1",20100,"""Table 1. Properties of Hippocampal GCs [granule cells] <% 1000 %> In Vivo""",gamma,105,"Pernía-Andrade AJ, Jonas P",Theta-gamma-modulated synaptic currents in hippocampal granule cells in vivo define a mechanism for network oscillations,Neuron,2014,24333053,140
"""1000111305310206""",1000111305310206,1000,"p142, Fig2F",10206,"""Figure 2. Sparse Action Potential Initiation and High Proportion of Bursts in Mature Hippocampal GCs [granule cells] <% 1000 %> In Vivo … (F) Top left: summary bar graph of mean action potential frequency in the subpopulation of firing GCs.""",firing rate awake,111,"Pernía-Andrade AJ, Jonas P",Theta-gamma-modulated synaptic currents in hippocampal granule cells in vivo define a mechanism for network oscillations,Neuron,2014,24333053,140
"""6003101721310410""",6003101721310410,6003,"p895, Fig4J black line (theta mean)",10410,"""Fig. 4. Theta-modulation of calbindin+ positive and calbindin- <% 6003 %> cells. ... (J) Polar plot of preferred theta-phase (theta-peak = 0[deg]) and modulation strength (Rayleigh vector, 0 to 1, proportional to eccentricity) for calbindin+ (green) and calbindin- (black); dots indicate single cells, and lines indicate averages.""",theta,101,"Ray S, Naumann R, Burgalossi A, Tang Q, Schmidt H, Brecht M",Grid-layout and theta-modulation of layer 2 pyramidal neurons in medial entorhinal cortex,Science,2014,24457213,891
"""6003111721330000""",6003111721330000,6003,"p893, right mid (CB- baseline)",30000,"""Firing rates were not different (calbindin+ = 2.1 +/- 1.1 Hz; calbindin- <% 6003 %> = 2.3 +/- 1.5 Hz; P > 0.5, Mann-Whitney test).""",firing rate baseline,111,"Ray S, Naumann R, Burgalossi A, Tang Q, Schmidt H, Brecht M",Grid-layout and theta-modulation of layer 2 pyramidal neurons in medial entorhinal cortex,Science,2014,24457213,891
"""6008101721310410""",6008101721310410,6008,"p895, Fig4J green line (mean)",10410,"""Fig. 4. Theta-modulation of calbindin+ <% 6008 %> positive and calbindin- cells. ... (J) Polar plot of preferred theta-phase (theta-peak = 0[deg]) and modulation strength (Rayleigh vector, 0 to 1, proportional to eccentricity) for calbindin+ (green) and calbindin- (black); dots indicate single cells, and lines indicate averages.""",theta,101,"Ray S, Naumann R, Burgalossi A, Tang Q, Schmidt H, Brecht M",Grid-layout and theta-modulation of layer 2 pyramidal neurons in medial entorhinal cortex,Science,2014,24457213,891
"""6008111721330000""",6008111721330000,6008,"p893, right mid (CB+ baseline)",30000,"""Firing rates were not different (calbindin+ <% 6008 %> = 2.1 +/- 1.1 Hz; calbindin- = 2.3 +/- 1.5 Hz; P > 0.5, Mann-Whitney test).""",firing rate baseline,111,"Ray S, Naumann R, Burgalossi A, Tang Q, Schmidt H, Brecht M",Grid-layout and theta-modulation of layer 2 pyramidal neurons in medial entorhinal cortex,Science,2014,24457213,891
"""6019101721310410""",6019101721310410,6019,"p895, Fig4J green line (mean)",10410,"""Fig. 4. Theta-modulation of calbindin+ <% 6019 %> positive and calbindin- cells. ... (J) Polar plot of preferred theta-phase (theta-peak = 0[deg]) and modulation strength (Rayleigh vector, 0 to 1, proportional to eccentricity) for calbindin+ (green) and calbindin- (black); dots indicate single cells, and lines indicate averages.""",theta,101,"Ray S, Naumann R, Burgalossi A, Tang Q, Schmidt H, Brecht M",Grid-layout and theta-modulation of layer 2 pyramidal neurons in medial entorhinal cortex,Science,2014,24457213,891
"""6019111721330000""",6019111721330000,6019,"p893, right mid (CB+ baseline)",30000,"""Firing rates were not different (calbindin+ <% 6019 %> = 2.1 +/- 1.1 Hz; calbindin- = 2.3 +/- 1.5 Hz; P > 0.5, Mann-Whitney test).""",firing rate baseline,111,"Ray S, Naumann R, Burgalossi A, Tang Q, Schmidt H, Brecht M",Grid-layout and theta-modulation of layer 2 pyramidal neurons in medial entorhinal cortex,Science,2014,24457213,891
"""4012114759320202""",4012114759320202,4012,"pS48, Tab S2 (FR theta)",20202,"""Table S2: Firing patterns of labelled and identified cells included in the study.""",firing rate theta,114,"Sakalar E, Klausberger T, Lasztóczi B",Neurogliaform cells dynamically decouple neuronal synchrony between brain areas,Science,2022,35857593,324
"""4012114759320203""",4012114759320203,4012,"pS48, Tab S2 (FR theta)",20203,"""Table S2: Firing patterns of labelled and identified cells included in the study.""",firing rate theta,114,"Sakalar E, Klausberger T, Lasztóczi B",Neurogliaform cells dynamically decouple neuronal synchrony between brain areas,Science,2022,35857593,324
"""4012101759320200""",4012101759320200,4012,"pS48, Tab S2 (theta)",20200,"""Table S2: Firing patterns of labelled and identified cells included in the study.""",theta,101,"Sakalar E, Klausberger T, Lasztóczi B",Neurogliaform cells dynamically decouple neuronal synchrony between brain areas,Science,2022,35857593,324
"""4012114759320204""",4012114759320204,4012,"pS48, Tab S2 (FR theta)",20204,"""Table S2: Firing patterns of labelled and identified cells included in the study.""",firing rate theta,114,"Sakalar E, Klausberger T, Lasztóczi B",Neurogliaform cells dynamically decouple neuronal synchrony between brain areas,Science,2022,35857593,324
"""4012105759320200""",4012105759320200,4012,"pS48, Tab S2 (gamma_M)",20200,"""Table S2: Firing patterns of labelled and identified cells included in the study.""",gamma,105,"Sakalar E, Klausberger T, Lasztóczi B",Neurogliaform cells dynamically decouple neuronal synchrony between brain areas,Science,2022,35857593,324
"""4012101759320201""",4012101759320201,4012,"pS48, Tab S2 (theta)",20201,"""Table S2: Firing patterns of labelled and identified cells included in the study.""",theta,101,"Sakalar E, Klausberger T, Lasztóczi B",Neurogliaform cells dynamically decouple neuronal synchrony between brain areas,Science,2022,35857593,324
"""4012105759320201""",4012105759320201,4012,"pS48, Tab S2 (gamma_M)",20201,"""Table S2: Firing patterns of labelled and identified cells included in the study.""",gamma,105,"Sakalar E, Klausberger T, Lasztóczi B",Neurogliaform cells dynamically decouple neuronal synchrony between brain areas,Science,2022,35857593,324
"""4012101759320202""",4012101759320202,4012,"pS48, Tab S2 (theta)",20202,"""Table S2: Firing patterns of labelled and identified cells included in the study.""",theta,101,"Sakalar E, Klausberger T, Lasztóczi B",Neurogliaform cells dynamically decouple neuronal synchrony between brain areas,Science,2022,35857593,324
