"RefID","source_ID","source_class","target_ID","target_class","Quote","Location","Author","Title","Journal","Year","PMID/ISBN","pmid_isbn_page","UID","Unknown","Figure","HcoRefID"
3100352,1013,NULL,1010,NULL,"The sections were double-stained for parvalbumin, and the chandelier/basket cell innervation pattern of the filled neuron was examined in eight selected sections at various distances from the soma. The contacts formed by the biocytin-filled cell on parvalbumin-positive dendritic targets were investigated using a 100X oil-immersion objective. The number of putative contacts was multiplied by the ratio of the total axon length and the axon length in the selected sections to estimate the total number of synaptic contacts on parvalbumin-immunoreactive dendrites (n = 1355 contacts). Electron microscopy of five putative contacts revealed symmetrical synapses between biocytin-filled presynaptic terminals and parvalbumin-immunoreactive postsynaptic dendrites (Fig. 2E, F). Since the axon collaterals were expected to contact several dendrites of the same cell, the dendritic arbors of several parvalbumin-immunoreactive neurons (n = 10) were reconstructed from neighboring sections. These reconstructions indicated that the biocytin-filled interneuron formed from one to seven putative contacts (median, 3) on the dendrites of a single parvalbumin-immunoreactive neuron (Fig. 2D). Typically, these contacts were on different dendrites, but two neighboring boutons in contact with the same dendrite were also seen occasionally. On the basis of the median number of contacts per neuron and the total number of putative contacts on parvalbumin-immunoreactive dendrites, the filled neuron was estimated to innervate 400-450 parvalbumin cells. Similar estimates were not available for granule cells. However, since there were 6000-10000 boutons in an 80 �m section (Fig. 1B), which contains 8000 granule cells (Seress and Pokorny, 1981; Amaral et al., 1990), it is likely that granule cells are innervated by multiple release sites. Assuming five contacts per granule cell, a single HIPP neuron may innervate -20% of the possible targets at the level of the cell body.","p579",NULL,NULL,NULL,NULL,9104599,0,"DG HIPP?DG Axo-Axonic (-)2233",NULL,NULL,2000096
3100353,6003,NULL,NULL,NULL,"The neuron discharged at a short latency (4 ms) in response to perforant path stimulation, followed by a long-lasting hyperpolarization (Fig. 6B).","p580",NULL,NULL,NULL,NULL,9104599,0,"MEC LII Stellate?DG:2332:HICAP-Like",NULL,NULL,2000097
3100354,6082,NULL,NULL,NULL,"The neuron discharged at a short latency (4 ms) in response to perforant path stimulation, followed by a long-lasting hyperpolarization (Fig. 6B).","p580",NULL,NULL,NULL,NULL,9104599,0,"LII-III Pyramidal-Tripolar?DG:2332:HICAP-Like",NULL,NULL,2000097
3100355,6085,NULL,NULL,NULL,"The neuron discharged at a short latency (4 ms) in response to perforant path stimulation, followed by a long-lasting hyperpolarization (Fig. 6B).","p580",NULL,NULL,NULL,NULL,9104599,0,"LIV-V Pyramidal-Horizontal?DG:2332:HICAP-Like",NULL,NULL,2000097
3100356,6002,NULL,NULL,NULL,"The neuron discharged at a short latency (4 ms) in response to perforant path stimulation, followed by a long-lasting hyperpolarization (Fig. 6B).","p580",NULL,NULL,NULL,NULL,9104599,0,"MEC LV Pyramidal?DG:2332:HICAP-Like",NULL,NULL,2000097
3100357,4078,NULL,4080,NULL,"Intracellularly labelled basket cell-to-bistrati?ed cell pair. The light microscopic reconstruction shows the presynaptic basket cell (soma and dendrites in red, axon in black) and the nearby postsynaptic interneuron (blue) which has the distinctive dendritic characteristics of a bistrati?ed cell. 31 Arrows indicate the main axons originating from each cell. The axon of the basket cell was similar to those published earlier, 31 therefore only the branches innervating the putative bistrati?ed cell are indicated for clarity. The postsynaptic cell gives rise to two main axons, which emerge from the basal portion of the soma. The inset indicates all electron microscopically identi?ed sites of synaptic contact (n=12; see Fig. 3) made by 10 boutons of the presynaptic basket cell axon onto the postsynaptic bistrati?ed cell. In two instances (marked with an asterisk), a single bouton formed two active zones, so that in total, seven synaptic junctions were made onto the soma and the remaining ?ve onto proximal dendritic shafts. Electron microscopic evaluation of randomly selected synaptic terminals (n=12) showed that the basket cell innervated somata (50% of targets tested) and proximal dendritic shafts (50%) of unlabelled pyramidal cells. SP, stratum pyramidale; SR, stratum radiatum. Scale bar=100 �m; Inset scale bar=50 �m.","Fig. 2",NULL,NULL,NULL,NULL,9219929,0,"CA1 BC?CA1 Bistratified",NULL,NULL,1007198
3100358,4078,NULL,4078,NULL,"Light microscopic reconstruction and physiological characterization of basket-to-basket cell interaction. (A) The presynaptic cell (soma and dendrites in red, axon in black) and the postsynaptic cell (soma and dendrites in blue, axon in red) are similar, showing a concentration of axon in the pyramidal cell layer (SP), which is characteristic of basket cells. Electron microscopic analysis of the postsynaptic targets identi?ed both cells as basket cells. Both dendritic arbors were reconstructed from the entire slice, but, for clarity, from the axonal arbors only those collaterals are illustrated which were in continuity with the respective initial segments in two adjacent 60-�m-thick sections. Note that in these sections, the presynaptic axon overlaps with the dendrites of the postsynaptic cell. (B, C) Synaptic coupling was revealed by evoking single action potentials in the presynaptic basket neuron (red) and concomitantly monitoring the evoked response in the postsynaptic neuron (blue). In the average (n=828 sweeps) it is apparent that presynaptic ?ring elicited short-latency hyperpolarizing IPSPs with fast kinetics. (D) In response to depolarizing current pulses (350 ms; 1.1 nA) the postsynaptic basket cell ?red a weakly accommodating train of short-duration action potentials. (E) Upon injection of hyperpolarizing pulses a small degree of time-dependent inward recti?cation became apparent. SR, stratum radiatum; SO, stratum oriens; SLM, stratum lacunosum moleculare. Scale bar=100 �m.","Fig. 1",NULL,NULL,NULL,NULL,9219929,0,"CA1 BC?CA1 BC",NULL,NULL,1007200
3100359,4020,NULL,4069,NULL,"O-LM [oriens-lacunosum-moleculare] cells {CA1 CA1 O-LM} and other interneurons [in CA1] with a horizontal dendritic tree in the str. oriens may receive GABA[gamma amino butyric acid]ergic innervation from neurons with axonal projections in a plane different from the plane of a coronal slice. Electrical stimulation experiments in the str. oriens support the possibility of such oriented projections (Lacaille and Schwartzkroin, 1988a). For example, interneuron-specific inhibitory cells immunoreactive for vasoactive intestinal polypeptide (VIP) and for the calcium-binding protein calretinin (CR) form a dense axonal plexus at the str. oriens and alveus border and may project mainly along the longitudinal axis of the hippocampus (Acsady et al., 1996a) (L. Acsady, personal communication) to innervate horizontal interneurons including O-LM cells in this layer (Acsady et al., 1996b).","p8249",NULL,NULL,NULL,NULL,9334415,0,"CA1 IS O-Target QuadD (-)2223?CA1 O-LM",NULL,NULL,1007120
3100360,4022,NULL,4069,NULL,"O-LM [oriens-lacunosum-moleculare] cells {CA1 CA1 O-LM} and other interneurons [in CA1] with a horizontal dendritic tree in the str. oriens may receive GABA[gamma amino butyric acid]ergic innervation from neurons with axonal projections in a plane different from the plane of a coronal slice. Electrical stimulation experiments in the str. oriens support the possibility of such oriented projections (Lacaille and Schwartzkroin, 1988a). For example, interneuron-specific inhibitory cells immunoreactive for vasoactive intestinal polypeptide (VIP) and for the calcium-binding protein calretinin (CR) form a dense axonal plexus at the str. oriens and alveus border and may project mainly along the longitudinal axis of the hippocampus (Acsady et al., 1996a) (L. Acsady, personal communication) to innervate horizontal interneurons including O-LM cells in this layer (Acsady et al., 1996b).","p8249",NULL,NULL,NULL,NULL,9334415,0,"CA1 IS LMO-O (-)2003?CA1 O-LM",NULL,NULL,1007120
3100361,4091,NULL,4069,NULL,"O-LM [oriens-lacunosum-moleculare] cells {CA1 CA1 O-LM} and other interneurons [in CA1] with a horizontal dendritic tree in the str. oriens may receive GABA[gamma amino butyric acid]ergic innervation from neurons with axonal projections in a plane different from the plane of a coronal slice. Electrical stimulation experiments in the str. oriens support the possibility of such oriented projections (Lacaille and Schwartzkroin, 1988a). For example, interneuron-specific inhibitory cells immunoreactive for vasoactive intestinal polypeptide (VIP) and for the calcium-binding protein calretinin (CR) form a dense axonal plexus at the str. oriens and alveus border and may project mainly along the longitudinal axis of the hippocampus (Acsady et al., 1996a) (L. Acsady, personal communication) to innervate horizontal interneurons including O-LM cells in this layer (Acsady et al., 1996b).","p8249",NULL,NULL,NULL,NULL,9334415,0,"CA1 Interneuron Specific R-O (-)0221?CA1 O-LM",NULL,NULL,1007120
3100362,4093,NULL,4069,NULL,"O-LM [oriens-lacunosum-moleculare] cells {CA1 CA1 O-LM} and other interneurons [in CA1] with a horizontal dendritic tree in the str. oriens may receive GABA[gamma amino butyric acid]ergic innervation from neurons with axonal projections in a plane different from the plane of a coronal slice. Electrical stimulation experiments in the str. oriens support the possibility of such oriented projections (Lacaille and Schwartzkroin, 1988a). For example, interneuron-specific inhibitory cells immunoreactive for vasoactive intestinal polypeptide (VIP) and for the calcium-binding protein calretinin (CR) form a dense axonal plexus at the str. oriens and alveus border and may project mainly along the longitudinal axis of the hippocampus (Acsady et al., 1996a) (L. Acsady, personal communication) to innervate horizontal interneurons including O-LM cells in this layer (Acsady et al., 1996b).","p8249",NULL,NULL,NULL,NULL,9334415,0,"CA1 Interneuron Specific RO-O (-)0201?CA1 O-LM",NULL,NULL,1007120
3100363,4069,NULL,4000,NULL,"Morphology and single sweep EPSPs [excitatory postsynaptic potentials] of a [CA1] horizontal O-A [oriens-alveus] interneurone {CA1 CA1 O-LM} A and B, full reconstruction of a horizontal O-A interneurone drawn from three 60 �m transverse sections. The cell body was located in the O-A border, with horizontally oriented sparsely spiny dendrites confined to the oriens and the alveus (Alv). The axon projected from the cell body to s. lacunosum-moleculare, where it ramified extensively. SO, s. oriens; SP, s. pyramidale; SR, s. radiatum; SLM, s. lacunosum-moleculare. For simplicity the interneurone axon from only one of three 60 [micro]m sections containing the axon is drawn in A, the remaining axon is drawn in B where the dotted line illustrates the relative position of the main axon. The current-voltage relation for this cell is shown in Fig. 2A. Three single sweeps (raw data) of the EPSPs elicited in this cell by a simultaneously recorded pyramid are shown in C. The single sweeps illustrate the variation in the size of the EPSPs from sweep to sweep and an apparent failure of transmission after the first presynaptic spike (third trace, *). The composite averaged EPSP (60-120 sweeps) and the SDTC (standard deviation time course) are shown in D.","Fig. 3",NULL,NULL,NULL,NULL,9490837,0,"CA1 O-LM 1002?CA1 Pyr",NULL,NULL,1007118
3100364,4000,NULL,4089,NULL,"An interneurone {CA1 CA1 Recurrent O-LM} [in CA1] that was postsynaptic to two consecutively recorded pyramidal cells A, the axonal arborization was slightly different from the other 7 reconstructed interneurones in that it innervated s. oriens, albeit sparsely, as well as projecting to s. lacunosum-moleculare where it ramified extensively. The axon was reconstructed from four 60 �m thick sections.","Fig. 5A",NULL,NULL,NULL,NULL,9490837,0,"CA1 Pyr?CA1 Recurrent O-LM 1003",NULL,NULL,1007122
3100365,4015,NULL,4000,NULL,"Unitary IPSPs [inhibitory postsynaptic potentials] evoked by Schaffer-associated interneurons {CA1 Schaffer Collateral-Associated} [in CA1] are mediated by GABA[gamma amino butyric acid](A) receptors A, light microscopic reconstruction of a representative member of this interneuron class (soma and dendrites in red, axon in black [only published in B&W]) with a synaptically coupled pyramidal cell (soma and dendrites in blue [only published in B&W], axon not shown).","Fig. 3",NULL,NULL,NULL,NULL,9503336,0,"CA1 SCA 2311?CA1 Pyr",NULL,NULL,1007126
3100366,4028,NULL,4000,NULL,"A Schaffer-associated interneuron {CA1 CA1 Radiatum} at the stratum radiatum [in CA1] stratum lacunosum-moleculare border and two synaptically coupled pyramidal cells. A, light microscopic reconstruction of the biocytin labelled interneuron (soma and dendrites in red, axon in black; main axonal trunk denoted by arrow) and both postsynaptic pyramidal cells (P1 and P3; somata and dendrites in blue, spines and axons omitted). Ba, train of accommodating action potentials in response to a depolarizing current pulse (200 ms duration, 0.5 nA amplitude).","Fig. 2",NULL,NULL,NULL,NULL,9503336,0,"CA1 Radiatum?CA1 Pyr",NULL,NULL,1007128
