ReferenceID,Cell ID,Location in reference,FTQ_ID,Material Used,Ephys Parameters Extracted,Ephys_Paramaters_ID,Interpretation,Authors,Title,Journal/Book,Year,PMID/ISBN,pmid_isbn_page,Interpretation Notes,Linking Cell ID,Linking PMID,Linking Quote,Linking Quote Location,Linking_pmid_isbn_page,1
402809784311107,4028,"p363, Fig11G",11107,"""Fig. 11. Properties of a pair of synaptically coupled CCK-IR [cholecystokinin-immunoreactive] Schaffer-associated cells <% 4028 %> [in CA1]. A: FITC [ﬂuorescein isothiocyanate] immunoﬂuorescence for CCK in the presynaptic cell. B: DAB [3,  3p,  5,  5p-diaminobenzidine] staining of the presynaptic cell. C: FITC immunoﬂuorescence for CCK in the postsynaptic cell. D: DAB staining of the postsynaptic cell. E: Light microscopic reconstruction of presynaptic (dark grey: soma/dendrites; light grey: axonal arbour) and postsynaptic (soma/dendrites only: black) cells. The two close appositions between presynaptic axon and postsynaptic dendrites are indicated by black dots. F: Action potentials in the presynaptic cell triggered fast IPSPs [inhibitory postsynaptic potentials] in the postsynaptic cell. G: Current injections (amplitudes as indicated) into the presynaptic cell reveal fast, deep spike afterhyperpolarizations, indicative of fast-spiking cells. After onset of the voltage responses to hyperpolarizing currents, a large sag and rebound following are noticeable. The presynaptic cell was regular-spiking (not shown). Scale bar = 50 [micro]m in D (also applies to A–C), 100 [micro]m in E.""",sAHP,09,[Y:<%4028%>:sAHP]{#1},"Pawelzik H, Hughes DI, Thomson AM.",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus.,Journal of Computational Neurology,2002,11807843,0,,4028,11807843,All necessary morphological evidence is present in this self-same publication.,,,606
402801784311107,4028,"p363, Fig11G",11107,"""Fig. 11. Properties of a pair of synaptically coupled CCK-IR [cholecystokinin-immunoreactive] Schaffer-associated cells <% 4028 %> [in CA1]. A: FITC [ﬂuorescein isothiocyanate] immunoﬂuorescence for CCK in the presynaptic cell. B: DAB [3,  3p,  5,  5p-diaminobenzidine] staining of the presynaptic cell. C: FITC immunoﬂuorescence for CCK in the postsynaptic cell. D: DAB staining of the postsynaptic cell. E: Light microscopic reconstruction of presynaptic (dark grey: soma/dendrites; light grey: axonal arbour) and postsynaptic (soma/dendrites only: black) cells. The two close appositions between presynaptic axon and postsynaptic dendrites are indicated by black dots. F: Action potentials in the presynaptic cell triggered fast IPSPs [inhibitory postsynaptic potentials] in the postsynaptic cell. G: Current injections (amplitudes as indicated) into the presynaptic cell reveal fast, deep spike afterhyperpolarizations, indicative of fast-spiking cells. After onset of the voltage responses to hyperpolarizing currents, a large sag and rebound following are noticeable. The presynaptic cell was regular-spiking (not shown). Scale bar = 50 [micro]m in D (also applies to A–C), 100 [micro]m in E.""",Vrest,01,[Y:<%4028%>:Vrest]{#1},"Pawelzik H, Hughes DI, Thomson AM.",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus.,Journal of Computational Neurology,2002,11807843,0,"In the Hippocampome, the resting membrane potential (Vrest) is defined relative to zero.",4028,11807843,All necessary morphological evidence is present in this self-same publication.,,,602
402804784311107,4028,"p363, Fig11G",11107,"""Fig. 11. Properties of a pair of synaptically coupled CCK-IR [cholecystokinin-immunoreactive] Schaffer-associated cells <% 4028 %> [in CA1]. A: FITC [ﬂuorescein isothiocyanate] immunoﬂuorescence for CCK in the presynaptic cell. B: DAB [3,  3p,  5,  5p-diaminobenzidine] staining of the presynaptic cell. C: FITC immunoﬂuorescence for CCK in the postsynaptic cell. D: DAB staining of the postsynaptic cell. E: Light microscopic reconstruction of presynaptic (dark grey: soma/dendrites; light grey: axonal arbour) and postsynaptic (soma/dendrites only: black) cells. The two close appositions between presynaptic axon and postsynaptic dendrites are indicated by black dots. F: Action potentials in the presynaptic cell triggered fast IPSPs [inhibitory postsynaptic potentials] in the postsynaptic cell. G: Current injections (amplitudes as indicated) into the presynaptic cell reveal fast, deep spike afterhyperpolarizations, indicative of fast-spiking cells. After onset of the voltage responses to hyperpolarizing currents, a large sag and rebound following are noticeable. The presynaptic cell was regular-spiking (not shown). Scale bar = 50 [micro]m in D (also applies to A–C), 100 [micro]m in E.""",Vthresh,04,[Y:<%4028%>:Vthresh]{#1},"Pawelzik H, Hughes DI, Thomson AM.",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus.,Journal of Computational Neurology,2002,11807843,0,"In the Hippocampome, the firing threshold potential (Vthresh) is defined as a potential relative to the resting membrane potential (Vrest).",4028,11807843,All necessary morphological evidence is present in this self-same publication.,,,603
402806333610302,4028,"p759, Fig3Ba",10302,"""Figure 3. Unitary IPSPs evoked by Schaffer-associated interneurons <% 4028 %> are mediated by GABA A receptors ... Ba, accommodating train of action potentials in response to injecting a depolarizing current pulse (200 ms duration; 0.3 nA amplitude) into the interneuron. Brief trains of 4-5 presynaptic action potentials (Bb - single sweep) elicited incrementally summating IPSPs in the pyramidal cell.""",APampl,06,[Y:<%4028%>:APampl]{#1},"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH.",Unitary IPSPs evoked by interneurons at the stratum radiatum-stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro.,Journal of Physiology,1998,9503336,0,"In the Hippocampome, the action potential amplitude (APampl) is defined as the peak voltage relative to the firing threshold potential (Vthresh).",4005,9503336,All necessary morphological evidence is present in this self-same publication.,,,890
402805333610302,4028,"p759, Fig3Ba",10302,"""Figure 3. Unitary IPSPs evoked by Schaffer-associated interneurons <% 4028 %> are mediated by GABA A receptors ... Ba, accommodating train of action potentials in response to injecting a depolarizing current pulse (200 ms duration; 0.3 nA amplitude) into the interneuron. Brief trains of 4-5 presynaptic action potentials (Bb - single sweep) elicited incrementally summating IPSPs in the pyramidal cell.""",fAHP,05,[Y:<%4028%>:fAHP]{#1},"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH.",Unitary IPSPs evoked by interneurons at the stratum radiatum-stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro.,Journal of Physiology,1998,9503336,0,,4005,9503336,All necessary morphological evidence is present in this self-same publication.,,,889
402802333620100,4028,"p759, Tab1",20100,"""Table 1. Intrinsic physiological properties and postsynaptic effects of R-LM [radiatum-stratum lacunosum-moleculare] interneurons <% 4028 %> [in CA1]""",Rin,02,[Y:<%4028%>:Rin]{#1},"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH.",Unitary IPSPs evoked by interneurons at the stratum radiatum-stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro.,Journal of Physiology,1998,9503336,0,,4005,9503336,All necessary morphological evidence is present in this self-same publication.,,,890
402803333620100,4028,"p759, Tab1",20100,"""Table 1. Intrinsic physiological properties and postsynaptic effects of R-LM [radiatum-stratum lacunosum-moleculare] interneurons <% 4028 %> [in CA1]""",tau,03,[Y:<%4028%>:tau]{#1},"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH.",Unitary IPSPs evoked by interneurons at the stratum radiatum-stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro.,Journal of Physiology,1998,9503336,0,,4005,9503336,All necessary morphological evidence is present in this self-same publication.,,,891
402801333620100,4028,"p759, Tab1",20100,"""Table 1. Intrinsic physiological properties and postsynaptic effects of R-LM [radiatum-stratum lacunosum-moleculare] interneurons <% 4028 %> [in CA1]""",Vrest,01,[Y:<%4028%>:Vrest]{#1},"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH.",Unitary IPSPs evoked by interneurons at the stratum radiatum-stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro.,Journal of Physiology,1998,9503336,0,"In the Hippocampome, the resting membrane potential (Vrest) is defined relative to zero.",4005,9503336,All necessary morphological evidence is present in this self-same publication.,,,889
402804333610302,4028,"p762, Fig3Ba",10302,"""Figure 3. Unitary IPSPs [inhibitory postsynaptic potentials] evoked by Schaffer-associated interneurons <% 4015 %> are mediated by GABA[gamma amino butyric acid]A receptors  ... Ba, accommodating train of action potentials in response to injecting a depolarizing current pulse (200 ms duration; 0•3 nA amplitude) into the interneuron. Brief trains of 4-5 presynaptic action potentials (Bb - single sweep) elicited incrementally summating IPSPs in the pyramidal cell.""",Vthresh,04,[Y:<%4028%>:Vthresh]{#1},"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH.",Unitary IPSPs evoked by interneurons at the stratum radiatum-stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro.,Journal of Physiology,1998,9503336,0,"In the Hippocampome, the firing threshold potential (Vthresh) is defined as a potential relative to the resting membrane potential (Vrest).",4028,9503336,All necessary morphological evidence is present in this self-same publication.,,,
402809333610302,4028,"p762, Fig3Ba",10302,"""Figure 3. Unitary IPSPs [inhibitory postsynaptic potentials] evoked by Schaffer-associated interneurons <% 4015 %> are mediated by GABA[gamma amino butyric acid]A receptors  ... Ba, accommodating train of action potentials in response to injecting a depolarizing current pulse (200 ms duration; 0•3 nA amplitude) into the interneuron. Brief trains of 4-5 presynaptic action potentials (Bb - single sweep) elicited incrementally summating IPSPs in the pyramidal cell.""",sAHP,09,[Y:<%4028%>:sAHP]{#1},"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH.",Unitary IPSPs evoked by interneurons at the stratum radiatum-stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro.,Journal of Physiology,1998,9503336,0,,4028,9503336,All necessary morphological evidence is present in this self-same publication.,,,
403310554510811,4033,"p10960, Fig8K",10811,"""Figure 8. Representative CGE[caudal ganglionic eminence]-derived hippocampal interneurons <% 4033 %> [in CA1]. A–K, ... Also shown are the electrophysiological responses of the cells to the indicated square wave current pulses (bottom) from a resting potential near  -60 mV. Depolarizing current pulses and corresponding responses are for near-threshold and 2 threshold stimulation (scale bars shown in K are for all traces).""",sag,10,[Y:<%4033%>:sag]{#1},"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ.",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity.,Journal of Neuroscience,2011,21795545,0,"In the Hippocampome, the sag ratio (sag) is defined as the ratio of the steady-state voltage (Vss) at the end of the hyperpolarizing current injection to the maximum voltage transients (Vmin).",4033,21795545,All necessary morphological evidence is present in this self-same publication.,,,797
403309554510811,4033,"p10960, Fig8K",10811,"""Figure 8. Representative CGE[caudal ganglionic eminence]-derived hippocampal interneurons <% 4033 %> [in CA1]. A–K, ... Also shown are the electrophysiological responses of the cells to the indicated square wave current pulses (bottom) from a resting potential near  -60 mV. Depolarizing current pulses and corresponding responses are for near-threshold and 2 threshold stimulation (scale bars shown in K are for all traces).""",sAHP,09,[Y:<%4033%>:sAHP]{#1},"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ.",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity.,Journal of Neuroscience,2011,21795545,0,,4033,21795545,All necessary morphological evidence is present in this self-same publication.,,,796
403308554510811,4033,"p10960, Fig8K",10811,"""Figure 8. Representative CGE[caudal ganglionic eminence]-derived hippocampal interneurons <% 4033 %> [in CA1]. A–K, ... Also shown are the electrophysiological responses of the cells to the indicated square wave current pulses (bottom) from a resting potential near  -60 mV. Depolarizing current pulses and corresponding responses are for near-threshold and 2 threshold stimulation (scale bars shown in K are for all traces).""",maxFR,08,[Y:<%4033%>:maxFR]{#1},"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ.",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity.,Journal of Neuroscience,2011,21795545,0,,,,,,,
403306554520300,4033,"p10963, Tab3",20300,"""Table 3. Electrophysiological properties of the different identified interneuron clusters <% 4033 %> [in CA1]""",APampl,06,[Y:<%4033%>:APampl]{#1},"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ.",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity.,Journal of Neuroscience,2011,21795545,0,"In the Hippocampome, the action potential amplitude (APampl) is defined as the peak voltage relative to the firing threshold potential (Vthresh).",4012,21795545,All necessary morphological evidence is present in this self-same publication.,,,822
