Area,Cell type,Uniq ID,PMID/ISBN/DOI,Figure number,ReferenceID,Istim (pA),Tstim (ms),Reference ID,Transient 1,Transient 2,Transient 3,Transient 4,Steady State,Steady State,Notes,OVERALL FIRING PATTERN (old classification),Alternative classification,Delay (ms),PFS(ms),SWA (mV),,NISI, ISIAV (ms),SD (ms),Max ISI (ms),Min ISI (ms),1st ISI (ms),ISIAV1-2  (ms),ISIAV1-3 (ms),ISIAV1-4 (ms),Last ISI (ms),ISIAVn-n-1 (ms),ISIAVn-n-2 (ms),ISIAVn-n-3 (ms),MaxISI/MinISI,MaxISIn /ISIn-1,MaxISIn /ISIn+1,AI = (ISIAVn-n-2 - ISIAV1-3)/ ISIAVn-n-2,RDmax    (RDi=|ISIi-ISIAV|/ISIAV ),DF=(Delay-2 ISIAV1-2)/Delay,SF=(PSF-2 ISIAVn-n-1)/PSF,Tmax(scaled),ISImax(scaled),ISIav (scaled),SD(scaled),Slope,Intercept,Slope1,Intercept1,Css (Yc1),Xc1,Slope2,Intercept2,Slope3,Intercept3,Xc2,Yc2,F1-2,F1-2crit,F2-3,F2-3crit,F3-4,F3-4crit,P1-2,P2-3,P3-4,P1-2uv,P2-3uv,P3-4uv,,ISIi/ISIi-1,i,"ISIav(i,n)/ISI1,i-1",MaxISIj /ISIj-1,MaxISIj /ISIj+1,NISI_c, ISIAV (ms)_c,Max ISI (ms)_c,Min ISI (ms)_c,1st ISI (ms)_c,Tmax(scaled) _c,ISImax(scaled)_c,ISIav (scaled) _c,SD(scaled) _c,Slope_c,Intercept_c,no value_c,Intercept1_c,Css (Yc1) _c,Xc1_c,Slope2_c,Intercept2_c,Slope3_c,Intercept3_c,Xc2_c,Yc2_c,F1-2_c,F1-2crit_c,F2-3_c,F2-3crit_c,F3-4_c,F3-4crit_c,P1-2_c,P2-3_c,P3-4_c,P1-2uv_c,P2-3uv_c,P3-4uv_c, trace #,,,,,,,,Subtypes,,Original  FP names ,,OVERALL FIRING PATTERN,M_2p,C_2p,M_3p,C1_3p,C2_3p,M1_4p,C1_4p,M2_4p,C2_4p,N_ISI_cut_3p,N_ISI_cut_4p,F_12,F_crit_12,F_23,F_crit_23,F_34,F_crit_34,P_12,P_12_UV,P_23,P_23_UV,P_34,P_34_UV,M_FASP,C_FASP,N_ISI_cut_FASP,,,,ISI1,ISI2,ISI3,ISI4,ISI5,ISI6,ISI7,ISI8,ISI9,ISI10,ISI11,ISI12,ISI13,ISI14,ISI15,ISI16,ISI17,ISI18,ISI19,ISI20,ISI21,ISI22,ISI23,ISI24,ISI25,ISI26,ISI27,ISI28,ISI29,ISI30,ISI31,ISI32,ISI33,ISI34,ISI35,ISI36,ISI37,ISI38,ISI39,ISI40,ISI41,ISI42,ISI43,ISI44,ISI45,ISI46,ISI47,ISI48,ISI49,ISI50,ISI51,ISI52,ISI53,ISI54,ISI55,ISI56,ISI57,ISI58,ISI59,ISI60,ISI61,ISI62,ISI63,ISI64,ISI65,ISI66,ISI67,ISI68,ISI69,ISI70,ISI71,ISI72,ISI73,ISI74,ISI75,ISI76,ISI77,ISI78,ISI79,ISI80,ISI81,ISI82,ISI83,ISI84,ISI85,ISI86,ISI87,ISI88,ISI89,ISI90,ISI91,ISI92,ISI93,ISI94,ISI95,ISI96,ISI97,ISI98,ISI99,ISI100,ISI101,ISI102,ISI103,ISI104,ISI105,ISI106,ISI107,ISI108,ISI109
EC,MEC LII Oblique Pyramidal (e)221100,6019,22161956,Fig.7C6,601975195610704,200,991.4837,,,TSTUT.,,,NASP,,,TSTUT.NASP,,29.85636,58.6564,0,,13,69.43867308,15.52338767,79.2834,20.42752,20.42752,45.38304,53.26438333,55.6139625,78.0144,78.6489,76.30286667,76.72421,3.881205354,1.107143057,1.016266228,0.301934702,0.705819263,-2.04009196,-1.681681794,43.19052092,3.881205354,3.39927084,0.759925222,0.033663774,2.690142166,0.709583169,0.999998487,3.613378029,3.682978483,0.723233433,0.999996673,0.013289282,3.295939481,3.233976652,3.338916708,0.815814934,0.35487036,1.73400344,2.81793047,1.776823122,2.81793047,0.363408508,0.079066874,0.103808917,0.398413538,0.099661824,0.176266132,,3.443323517,1,3.599210077,1.107143057,1.016266228,12,73.52293583,79.2834,62.6627,70.33856,12.95725639,1.265240725,1.173312606,0.081860284,0.013288834,1.089369902,0.0234015,1.060697786,1.221607561,6.876045303,0.022000161,1.063706571,0.002554975,1.197412549,6.876045173,1.214980674,0.024522391,0.35487036,1.059305938,2.81793047,0.990496401,0.35487036,0.761691033,0.404459227,0.203128231,0.222548952,0.487284449,0.497215745,214,,,,,,,,6-019-2,Subtypes,,,RASP.NASP,0.01473684,1.092613873,0.034921414,1.04579381,1.224391331,0.034921414,1.101565525,0.01473684,1.092613873,5,0,1.612403371,2.978237016,no value,no value,no value,no value,0.078010139,no value,no value,no value,no value,no value,0.349862344,1.410279703,3,,,T,20.42752,70.33856,69.02707,62.6627,69.0402,76.71275,74.15195,79.2769,74.16826,77.98824,71.6108,79.2834,78.0144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,LV Deep Pyramidal (e)-220033,6021,10713573,Fig.3C,602175357310303,276.26457,2544.0613,,,TSTUT.,,,NASP,,,TSTUT.NASP,,26.82,99.6168,0,,26,93.13292308,13.69780281,111.11116,34.4828,34.4828,59.387,66.41123333,72.79695,111.11116,103.44828,100.89401,99.616865,3.222219773,1.160001002,no value,0.341772288,0.629746401,-3.428560776,-1.076924374,69.22213973,3.222219773,2.700851528,0.397235805,0.010959193,2.331424125,0.281544088,1.248129453,2.801927814,5.51884563,0.590907463,1.00000286,0.005962592,2.565266516,2.675916538,2.581221914,1.383251755,1.983759568,0.682484853,0.504093347,1.884470398,1.983759568,0.184311734,0.230813029,0.049964463,0.287798231,0.481567574,0.113608694,,2.444441867,1,2.768885589,1.160001002,no value,25,95.478928,111.11116,80.4597,84.2912,28.61907265,1.380954192,1.186667711,0.084649604,0.006394318,1.097293345,0.012123371,1.056725905,1.239153577,15.04760337,0.012119074,1.056756316,0,1.239119675,15.04763136,1.239119675,no value,no value,no value,no value,no value,no value,0.095905455,0.022663283,0.04703871,no value,no value,no value,215,,,,,,,,6-021-2,Subtypes AND multi-behavior,,,RASP.NASP,0.005962442,1.111613406,0.011477061,1.075656946,1.236872472,0.024771109,1.040159282,0.003340153,1.162611992,12,5,1.909002631,2.014424842,no value,no value,no value,no value,0.150577928,no value,no value,no value,no value,no value,0.281542376,1.248137191,3,,,T,34.4828,84.2912,80.4597,91.9541,88.1226,88.1226,91.954,99.6168,88.12265,95.78545,91.95405,95.7854,95.78545,95.78545,107.27969,99.61686,103.44828,99.616856,99.61686,99.616854,99.61685,91.95404,95.78543,95.78547,95.7854,111.11116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,LV Deep Pyramidal (e)-220033,6021,12209840,Fig.4F,602156984010406,425.36373,3883.04335,,,,,,NASP,,,NASP,,26.8513,21.78479,0,,40,95.480624,10.14699302,117.62733,67.2786,79.8129,79.84815,75.6583,79.821675,92.43533,105.03133,100.8326667,100.842965,1.748361738,1.272536348,1.272536486,0.249664791,0.295369079,-4.947432713,-8.642629559,55.58100287,1.748361738,1.419182682,0.150820514,0.005431731,1.273344127,0.023038121,1.128377802,1.476497395,15.1105897,0.026756876,1.112677949,0.002322989,1.393440264,11.49069393,1.420133022,1.934942486,1.716687144,1.169029087,1.716687144,1.099071854,1.716687144,0.076541802,0.114629908,0.293917293,0.190904019,0.227770396,0.427673093,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,216,,,,,,,,6-021-3,Subtypes AND multi-behavior,,,NASP,0.005431731,1.273344127,0.010337798,1.209055531,1.502052314,0.02653856,1.113991809,0.002376376,1.391622069,21,9,2.016272129,1.704465067,no value,no value,no value,no value,no value,0.143008926,no value,no value,no value,no value,no value,no value,no value,,,,79.8129,79.8834,67.2786,92.3118,75.6467,88.2161,84.0498,84.0319,96.69,104.9695,88.2514,96.6546,96.6018,96.6545,88.3043,109.1889,92.453,100.8032,100.8915,84.0498,92.4177,100.8385,100.7857,105.0401,92.45303,105.04017,104.9872,105.0755,100.83854,105.04013,92.41769,92.47068,109.29472,96.548676,100.856208,105.004856,100.87386,92.43534,117.62733,92.43533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC, LV Deep Pyramidal (e)-220033,6021,12209840,Fig.5E,602159984010505,416.700985,4292,,,TSTUT.,,,NASP,,,TSTUT.NASP,,16,164,0,,19,216.6315789,66.21531421,276,36,36,44,121.3333333,136,208,218,220,228,7.666666667,5.307692308,1.533333333,0.448484848,0.833819242,-4.5,-1.658536585,113.3333333,7.666666667,6.01754386,1.839314284,0.02184243,4.822213662,0.635996929,0.783943024,6.578576846,9.111103468,0.636251684,0.776047289,0,6.573002924,9.111104589,6.573002924,1.280517839,2.271892889,4.889395565,2.271892889,0.995308242,0.440161596,0.508726617,0.016453366,0.422092253,0.413573571,0.027960079,0.497873245,,5.307692308,2,5.385026738,5.307692308,1.533333333,17,236.9411765,276,180,276,20.84444444,1.533333333,1.316339869,0.153262748,-0.002196678,1.339170962,0,1.316339869,1.652184253,no value,0,1.316339869,0,1.652184253,no value,no value,0.924466926,0.416069075,1.081704463,2.403447071,1,2.403447071,0.303842266,0.696157734,0.591672898,0.492481373,0.492481373,0.5,217,,,,,,,,6-021-3,Subtypes AND multi-behavior,,,TSTUT.NASP,0.001306922,1.289652289,0.001306922,1.289652289,1.322962963,0.051446228,1.102884317,-0.020378352,1.609873985,0,6,1.019004455,2.403447072,no value,no value,no value,no value,0.458052363,no value,no value,no value,no value,no value,no value,no value,no value,,,T,36,52,276,180,232,252,204,232,272,276,252,252,228,204,256,252,224,228,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,LV Deep Pyramidal (e)220033,6021,22161956,Fig.10C1,602156195611003,no value,976.3964,,,,,,NASP,,,NASP,,106.09636,116.5017,0,,3,252.4311333,12.76887705,265.64,240.1532,265.64,252.8966,252.4311333,no value,251.5002,245.8267,252.4311333,no value,1.106127255,no value,1.106127255,0,0.052326615,-3.767300217,-3.220139277,2.047249006,1.106127255,1.05112542,0.053169714,-0.028178336,1.079747556,no value,no value,1.079747556,no value,no value,no value,-0.028178336,1.079747556,no value,no value,no value,no value,no value,no value,no value,no value,0.444468979,no value,no value,no value,no value,no value,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,218,,,,,,,,6-021-1,Subtypes AND multi-behavior,,,NASP,-0.028178336,1.079747556,-0.015874253,1.079747556,1.053063628,-0.028178336,1.079747556,-0.028178336,1.079747556,0,0,3.650128906,19,no value,no value,no value,no value,0.444468979,no value,no value,no value,no value,no value,no value,no value,no value,,,,265.64,240.1532,251.5002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,LV Deep Pyramidal (e)-220033,6021,22161956,Fig.10C2,602165195611004,200,970.0241,,,,ASP.,,,,,ASP.,,17.09282,80.5393,0,,13,66.88971231,28.61611232,121.4721,22.68666,22.68666,24.13988,29.10703333,33.585915,121.4721,107.79325,97.9551,95.544565,5.354340392,1.290685591,no value,0.702853314,0.816005718,-1.824563764,-1.676786364,37.32940856,5.354340392,2.948416043,1.261362947,0.097524848,1.460494808,0.136670628,1.220312962,4.211483783,21.88598133,0.231816063,0.9647026,0.077294057,1.973900597,6.531095642,2.478715479,11.7595461,2.81793047,0.351565201,0.35487036,2.59004855,2.81793047,0.002944578,0.357458297,0.088605346,0.005192284,0.438910526,0.226089643,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,219,,,,,,,,6-021-1,Subtypes AND multi-behavior,,,ASP.,0.097524848,1.460494808,0.136670857,1.220312519,4.211486618,0.231816141,0.964703102,0.077294044,1.973901324,9,4,13.33580158,2.686637112,2.719407659,2.686637112,no value,no value,no value,0.002554476,no value,0.371570167,no value,no value,no value,no value,no value,,,,22.68666,25.5931,39.04134,47.02256,58.84457,60.87453,66.6874,78.4633,88.17454,88.31296,78.2788,94.1144,121.4721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,LV Deep Pyramidal (e)-220033,6021,22161956,Fig.10C5,602156195611005,no value,967.99683,,,,,,NASP,,,NASP,,100.68351,308.795,0,,3,189.3087667,28.29215029,215.61965,159.38285,215.61965,187.50125,189.3087667,no value,192.9238,176.153325,189.3087667,no value,1.352840974,no value,1.352840974,0,0.15807993,-2.724567211,-0.140907884,2.210442654,1.352840974,1.187761209,0.177510631,-0.056164157,1.247865144,no value,no value,1.247865144,no value,no value,no value,-0.056164157,1.247865144,no value,no value,no value,no value,no value,no value,no value,no value,0.525872153,no value,no value,no value,no value,no value,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,220,,,,,,,,6-021-1,Subtypes AND multi-behavior,,,NASP,-0.056164157,1.247865144,-0.016929862,1.247865144,1.187761209,-0.030496652,1.247870144,-0.056164156,1.247860144,0,0,2.545426715,19,no value,no value,no value,no value,0.474127847,no value,no value,no value,no value,no value,no value,no value,no value,,,,215.61965,159.38285,192.9238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,LV Deep Pyramidal (e)-220033,6021,22161956,Fig.10C6,602165195611006,200,965.08786,,,,ASP.,,,,,ASP.,,18.30262,46.8496,0,,15,59.99570933,24.77283598,111.0802,27.68967,34.63351,31.16159,30.81154667,31.2044525,90.2057,100.64295,86.35516667,83.283325,4.01161155,1.922481291,1.231409989,0.643199731,0.851469067,-2.405150738,-3.296427291,31.24999792,4.01161155,2.166718106,0.894659849,0.072603911,1.222818584,0.147469175,0.921731667,2.757295544,12.44710209,0.158586144,0.894790112,0.050754442,1.696433382,7.434207706,2.073752447,2.538328498,2.576927084,0.797946611,0.388059098,1.45229505,2.576927084,0.013572412,0.590655276,0.249679748,0.027613317,0.497730251,0.357555428,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,221,,,,,,,,6-021-1,Subtypes AND multi-behavior,,,ASP.,0.072603911,1.222818584,0.147469022,0.92173295,2.757297474,0.147469022,1.250773664,0.072603911,1.222818584,8,0,2.320357187,2.483725741,1.136228293,2.483725741,no value,no value,0.013572412,no value,0.409343301,no value,no value,no value,no value,no value,no value,,,,34.63351,27.68967,30.11146,32.38317,39.21993,76.44663,46.24947,78.7612,62.4732,76.3824,62.4517,74.0678,57.7796,111.0802,90.2057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,LV Deep Pyramidal (e)-220033,6021,22161956,Fig.10C7,602151195611007,200,969.34835,,,,ASP.,,,.SLN,,ASP.SLN,,13.4118,725.09554,0,,7,34.03382714,7.976086811,43.9789,22.3648,25.30693,23.835865,28.67337,29.4207225,40.52956,42.25423,40.18463333,38.05417,1.96643386,1.220096079,1.085106771,0.286459335,0.342865558,-2.554461743,0.883451966,9.520758513,1.96643386,1.521758618,0.356635732,0.086172169,1.1423976,0,60749726.54,1.521758617,no value,0,60749726.54,0.086172169,1.14239736,704980805.7,60749726.54,2.63241101,5.050329058,0.196316627,0.1980069,5.212712465,5.050329058,0.037987918,0.962012083,0.037987881,0.117348179,0.011354209,0.011362113,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,222,,,,,,,,6-021-1,Subtypes AND multi-behavior,,,ASP.SLN,0.086172169,1.1423976,0.099952871,1.104699532,1.875181774,0.093449929,1.128335506,0.08509077,1.151017912,5,2,2.117544909,4.283865714,1.145781499,4.283865714,no value,no value,0.037987918,no value,0.223454169,no value,no value,no value,no value,no value,no value,,,,25.30693,22.3648,38.34838,31.66278,36.04544,43.9789,40.52956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,EC MEC LV Superficial PC (e)-213330,6023,22161956,Fig.10C1,602356195611003,no value,976.3964,,,,,,NASP,,,NASP,,106.09636,116.5017,0,,3,252.4311333,12.76887705,265.64,240.1532,265.64,252.8966,252.4311333,no value,251.5002,245.8267,252.4311333,no value,1.106127255,no value,1.106127255,0,0.052326615,-3.767300217,-3.220139277,2.047249006,1.106127255,1.05112542,0.053169714,-0.028178336,1.079747556,no value,no value,1.079747556,no value,no value,no value,-0.028178336,1.079747556,no value,no value,no value,no value,no value,no value,no value,no value,0.444468979,no value,no value,no value,no value,no value,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,223,,,,,,,,6-023-1,Subtypes OR multi-behavior,,,NASP,-0.028178336,1.079747556,-0.015874253,1.079747556,1.053063628,-0.028178336,1.079747556,-0.028178336,1.079747556,0,0,3.650128906,19,no value,no value,no value,no value,0.444468979,no value,no value,no value,no value,no value,no value,no value,no value,,,,265.64,240.1532,251.5002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,MEC LV Superficial PC (e)-213330,6023,22161956,Fig.10C2,602365195611004,200,970.0241,,,,ASP.,,,,,ASP.,,17.09282,80.5393,0,,13,66.88971231,28.61611232,121.4721,22.68666,22.68666,24.13988,29.10703333,33.585915,121.4721,107.79325,97.9551,95.544565,5.354340392,1.290685591,no value,0.702853314,0.816005718,-1.824563764,-1.676786364,37.32940856,5.354340392,2.948416043,1.261362947,0.097524848,1.460494808,0.136670628,1.220312962,4.211483783,21.88598133,0.231816063,0.9647026,0.077294057,1.973900597,6.531095642,2.478715479,11.7595461,2.81793047,0.351565201,0.35487036,2.59004855,2.81793047,0.002944578,0.357458297,0.088605346,0.005192284,0.438910526,0.226089643,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,224,,,,,,,,6-023-1,Subtypes OR multi-behavior,,,ASP.,0.097524848,1.460494808,0.136670857,1.220312519,4.211486618,0.231816141,0.964703102,0.077294044,1.973901324,9,4,13.33580158,2.686637112,2.719407659,2.686637112,no value,no value,no value,0.002554476,no value,0.371570167,no value,no value,no value,no value,no value,,,,22.68666,25.5931,39.04134,47.02256,58.84457,60.87453,66.6874,78.4633,88.17454,88.31296,78.2788,94.1144,121.4721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,MEC LV Superficial PC (e)-213330,6023,22161956,Fig.10C5,602356195611005,no value,967.99683,,,,,,NASP,,,NASP,,100.68351,308.795,0,,3,189.3087667,28.29215029,215.61965,159.38285,215.61965,187.50125,189.3087667,no value,192.9238,176.153325,189.3087667,no value,1.352840974,no value,1.352840974,0,0.15807993,-2.724567211,-0.140907884,2.210442654,1.352840974,1.187761209,0.177510631,-0.056164157,1.247865144,no value,no value,1.247865144,no value,no value,no value,-0.056164157,1.247865144,no value,no value,no value,no value,no value,no value,no value,no value,0.525872153,no value,no value,no value,no value,no value,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,225,,,,,,,,6-023-1,Subtypes OR multi-behavior,,,NASP,-0.056164157,1.247865144,-0.016929862,1.247865144,1.187761209,-0.030496652,1.247870144,-0.056164156,1.247860144,0,0,2.545426715,19,no value,no value,no value,no value,0.474127847,no value,no value,no value,no value,no value,no value,no value,no value,,,,215.61965,159.38285,192.9238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,MEC LV Superficial PC (e)-213330,6023,22161956,Fig.10C6,602365195611006,200,965.08786,,,,ASP.,,,,,ASP.,,18.30262,46.8496,0,,15,59.99570933,24.77283598,111.0802,27.68967,34.63351,31.16159,30.81154667,31.2044525,90.2057,100.64295,86.35516667,83.283325,4.01161155,1.922481291,1.231409989,0.643199731,0.851469067,-2.405150738,-3.296427291,31.24999792,4.01161155,2.166718106,0.894659849,0.072603911,1.222818584,0.147469175,0.921731667,2.757295544,12.44710209,0.158586144,0.894790112,0.050754442,1.696433382,7.434207706,2.073752447,2.538328498,2.576927084,0.797946611,0.388059098,1.45229505,2.576927084,0.013572412,0.590655276,0.249679748,0.027613317,0.497730251,0.357555428,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,226,,,,,,,,6-023-1,Subtypes OR multi-behavior,,,ASP.,0.072603911,1.222818584,0.147469022,0.92173295,2.757297474,0.147469022,1.250773664,0.072603911,1.222818584,8,0,2.320357187,2.483725741,1.136228293,2.483725741,no value,no value,0.013572412,no value,0.409343301,no value,no value,no value,no value,no value,no value,,,,34.63351,27.68967,30.11146,32.38317,39.21993,76.44663,46.24947,78.7612,62.4732,76.3824,62.4517,74.0678,57.7796,111.0802,90.2057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,MEC LV Superficial PC (e)-213330,6023,22161956,Fig.10C7,602351195611007,200,969.34835,,,,ASP.,,,.SLN,,ASP.SLN,,13.4118,725.09554,0,,7,34.03382714,7.976086811,43.9789,22.3648,25.30693,23.835865,28.67337,29.4207225,40.52956,42.25423,40.18463333,38.05417,1.96643386,1.220096079,1.085106771,0.286459335,0.342865558,-2.554461743,0.883451966,9.520758513,1.96643386,1.521758618,0.356635732,0.086172169,1.1423976,0,60749726.54,1.521758617,no value,0,60749726.54,0.086172169,1.14239736,704980805.7,60749726.54,2.63241101,5.050329058,0.196316627,0.1980069,5.212712465,5.050329058,0.037987918,0.962012083,0.037987881,0.117348179,0.011354209,0.011362113,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,227,,,,,,,,6-023-1,Subtypes OR multi-behavior,,,ASP.SLN,0.086172169,1.1423976,0.099952871,1.104699532,1.875181774,0.093449929,1.128335506,0.08509077,1.151017912,5,2,2.117544909,4.283865714,1.145781499,4.283865714,no value,no value,0.037987918,no value,0.223454169,no value,no value,no value,no value,no value,no value,,,,25.30693,22.3648,38.34838,31.66278,36.04544,43.9789,40.52956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC,MEC LIII BP Cmplx PC (e)133100,6024,22161956, Fig.9C2,602456195610903,200,975.189,,,,,,NASP,,,NASP,,62.241,0.09,0,,19,44.98773684,3.915550633,51.87,37.344,37.345,37.3445,40.11066667,42.53125,49.79,46.68,44.95,46.68,1.388978149,1.190498049,1.250180766,0.107660363,0.169907121,-0.199996787,-1036.333333,21.88897815,1.388978149,1.20468447,0.104850863,0.006026541,1.139431676,0.10298311,0.963472231,1.229171273,2.580025427,0.102986102,0.963471744,0.000639014,1.221083068,2.517036184,1.222691488,1.299661733,2.271892889,1.294233541,2.271892889,0.981094761,0.440161596,0.449922215,0.059684669,0.31060097,0.451406741,0.259558979,0.489678553,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,228,,,,,,,,6-024-1,Subtypes OR multi-behavior,,,NASP,0.006026541,1.139431676,0.102982242,0.963475113,1.229171688,0.102982242,0.963475113,6.39E-04,1.221087509,3,3,1.517682624,2.217197134,no value,no value,no value,no value,0.449922215,no value,no value,no value,no value,no value,no value,no value,no value,,,,37.345,37.344,45.643,49.793,43.568,45.643,45.643,43.569,47.718,45.643,45.648,41.49,45.64,49.79,43.57,51.87,41.49,43.57,49.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
