id,reference_ID,material_used,location_in_reference,PMID_or_ISBN,pmid_isbn_page,type,attachment,attachment_type,uniqueID,parameter,interpretation,interpretation_notes,linking_cell_id,linking_pmid_isbn,linking_pmid_isbn_page,linking_quote,linking_page_location,species_tag,strain,age,sections
23268,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23269,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23270,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23271,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23272,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23273,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23274,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23275,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23276,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23277,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23278,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23279,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23280,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23281,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23282,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23283,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23284,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23285,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23286,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23287,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23288,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23289,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23290,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23291,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23292,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
23293,800194,"FIGURE 9. Morphology and physiology of MEC LIII principal neurons. A: From left to right, Neurolucida drawings of a representative small spiny pyramidal neuron (P28) <% 6017 %>, a complex pyramidal neuron (P30), a multipolar neuron (P28), a SC (P16), and a bipolar complex pyramidal neuron with one prominent horizontal dendrite (P14). Horizontal lines indicate borders between layers of MEC. Dendrites are represented in black and axons in red. Scale bars: 200 [micro]m.","p1289, Fig 9A_2",22161956,0,data,,NULL,6006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,14-32 PD,120 Thickness
