Authors,Title,Journal/Book,Year,PMID/ISBN,Cell Identifier,Name of file containing figure,Figure/Table,Quote reference id,Representative?,Interpretation notes figures,New?,Notes,copied to portal folder
"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,The Journal of Comparative Neurology,2002,11807843,4033,Pawelzik-Thomson-2002-346-JCompNeurol-Tab1-CA1_0003_O-O.jpeg,table,611335,,,,,
"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,The Journal of Comparative Neurology,2002,11807843,4039,Pawelzik-Thomson-2002-346-JCompNeurol-Tab1-CA1_0012_BC_horiz.jpeg,table,611335,,,,,
"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,The Journal of Comparative Neurology,2002,11807843,4028,Pawelzik-Thomson-2002-346-JCompNeurol-Tab1-CA1_0300_R.jpeg,table,611335,,,,,
"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,The Journal of Comparative Neurology,2002,11807843,4036,Pawelzik-Thomson-2002-346-JCompNeurol-Tab1-CA1_2232_AA.jpeg,table,611335,,,,,
"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,The Journal of Comparative Neurology,2002,11807843,4079,Pawelzik-Thomson-2002-346-JCompNeurol-Tab1-CA1_2232_BC-CCK.jpeg,table,611335,,,,,
"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,The Journal of Comparative Neurology,2002,11807843,4078,Pawelzik-Thomson-2002-346-JCompNeurol-Tab1-CA1_2232_BC-PV.jpeg,table,611335,,,,,
"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,The Journal of Comparative Neurology,2002,11807843,4015,Pawelzik-Thomson-2002-346-JCompNeurol-Tab1-CA1_2311_SC.jpeg,table,611335,,,,,
"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,The Journal of Comparative Neurology,2002,11807843,4003,Pawelzik-Thomson-2002-346-JCompNeurol-Tab1-CA1_3333_QuadC.jpeg,table,611335,,,,,
"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,The Journal of Comparative Neurology,2002,11807843,4079,Pawelzik-Thomson-2002-346-JCompNeurol-Tab2-CA1_2232_BC-CCK.jpeg,table,611336,,,,,
"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,The Journal of Comparative Neurology,2002,11807843,4078,Pawelzik-Thomson-2002-346-JCompNeurol-Tab2-CA1_2232_BC-PV.jpeg,table,611336,,,,,
"PierceÃÂJP,ÃÂMcCloskey DP,ÃÂScharfmanÃÂHE",Morphometry of hilar ectopic granule cells in the rat,Journal of Comparative Neurology,2011,21344409,1041,Pierce-Scharfman-2011-1196-JComNeurol-PMID21344409-Fig5.jpeg,figure,612670,,,1,,
"PierceÃÂJP,ÃÂMcCloskey DP,ÃÂScharfmanÃÂHE",Morphometry of hilar ectopic granule cells in the rat,Journal of Comparative Neurology,2011,21344409,1041,Pierce-Scharfman-2011-1196-JComNeurol-Tab1.jpeg,table,612667,,,1,,
"PierceÃÂJP,ÃÂMcCloskey DP,ÃÂScharfmanÃÂHE",Morphometry of hilar ectopic granule cells in the rat,Journal of Comparative Neurology,2011,21344409,1041,Pierce-Scharfman-2011-1196-JComNeurol-Tab2.jpeg,table,612669,,,1,,
"Poolos NP, Bullis JB, Roth MK",Modulation of h-Channels in Hippocampal Pyramidal Neurons by p38 Mitogen-Activated Protein Kinase,Journal of Neuroscience,2006,16870744,4054,Poolos-Roth-2006-7995-JNeurosci-Fig1B.jpeg,figure,611598,,,,,
"Price CJ, Cauli B, Kovacs ER, Kulik A, Lambolez B, Shigemoto R, Capogna M",Neurogliaform neurons form a novel inhibitory network in the hippocampal CA1 area,The Journal of Neuroscience,2005,16033887,4011,Price-Capogna-2005-6775-JNeurosci-Fig1A.jpeg,figure,732,1,,,,
"Price CJ, Cauli B, Kovacs ER, Kulik A, Lambolez B, Shigemoto R, Capogna M",Neurogliaform neurons form a novel inhibitory network in the hippocampal CA1 area,The Journal of Neuroscience,2005,16033887,4012,Price-Capogna-2005-6775-JNeurosci-Fig1B.jpeg,figure,630004,1,,,,
"Price CJ, Scott R, Rusakov DA, Capogna M",GABA B Receptor Modulation of Feedforward Inhibition through Hippocampal Neurogliaform Cells,Journal of Neuroscience,2008,18596171,4012,Price-Capogna-2008-6974-JNeurosci-Fig1A-CA1_3000_NGF.jpeg,figure,612319,,,,,
"Quilichini P, Sirota A, Buzsaki G",Intrinsic Circuit Organization and Theta-Gamma Oscillation Dynamics in the Entorhinal Cortex of the Rat,Journal of Neuroscience,2010,20720120,6095,Quilichini-Buzsaki-2010-11128-JNeurosci-Fig1.jpeg,figure,611576,,,,,
"Quilichini P, Sirota A, Buzsaki G",Intrinsic Circuit Organization and Theta-Gamma Oscillation Dynamics in the Entorhinal Cortex of the Rat,Journal of Neuroscience,2010,20720120,6008,Quilichini-Buzsaki-2010-11128-JNeurosci-Fig1_Cell6008.jpeg,figure,630378,,,,,
"Quilichini P, Sirota A, Buzsaki G",Intrinsic Circuit Organization and Theta-Gamma Oscillation Dynamics in the Entorhinal Cortex of the Rat,Journal of Neuroscience,2010,20720120,6095,Quilichini-Buzsaki-2010-11128-JNeurosci-Figaddedrawdata.jpeg,figure,612302,,,,,
"Quilichini P, Sirota A, Buzs_ki G",Intrinsic circuit organization and theta-gamma oscillation dynamics in the entorhinal cortex of the rat,Journal of Neuroscience,2010,Supplemental material,6095,Quilichini-Buzsaki-2010-11128-JNeurosci-SuppFig1.jpeg,figure,611572,,,,,
"Quilichini P, Sirota A, Buzs_ki G",Intrinsic circuit organization and theta-gamma oscillation dynamics in the entorhinal cortex of the rat,Journal of Neuroscience,2010,Supplemental material,6095,Quilichini-Buzsaki-2010-11128-JNeurosci-Suppl-Tab1_No609202.jpeg,table,611570,,,,,
"Quilichini P, Sirota A, Buzs_ki G",Intrinsic circuit organization and theta-gamma oscillation dynamics in the entorhinal cortex of the rat,Journal of Neuroscience,2010,Supplemental material,6095,Quilichini-Buzsaki-2010-11128-JNeurosci-Suppl-Tab2_No609202.jpeg,table,611571,,,,,
"Ribak CE, Seress L, Amaral DG.","The development, ultrastructure and synaptic connections of the mossy cells of the dentate gyrus",Journal of Neurocytology,1985,2419523,1002,Ribak-Amaral-1985-835-JNeurocytol-Fig1.jpeg,figure,611369,,,,,
Ribak and Seress,Five types of basket cell in the hippocampal dentate gyrus: a combined Golgi and electron microscopic study ,Journal of Neurocytology,1983,6619905,1035,Ribak-Seress-1983-577-JNeurocytology-Fig1.jpeg,figure,611356,,,,,
"Savic N, Sciancalepore M","Electrophysiological characterization of ""giant"" cells in stratum radiatum of the CA3 hippocampal region",Journal of Neurophysiology,2001,11353016,2003,Savic-Sciancalepore-2001-1998-JNeurophysiol-Fig1A.jpeg,figure,611396,1,,,,
"Savic N, Sciancalepore M","Electrophysiological characterization of ""giant"" cells in stratum radiatum of the CA3 hippocampal region",Journal of Neurophysiology,2001,11353016,2003,Savic-Sciancalepore-2001-1998-JNeurophysiol-Tab1.jpeg,table,612198,,,,,
Scharfman HE,Dentate hilar cells with dendrites in the molecular layer have lower thresholds for synaptic activation by perforant path than granule cells,Journal of Neuroscience,1991,2045880,1043,Scharfman--1991-1660-JNeurosci-Fig3ABCD.jpeg,figure,612703,,,1,,
Scharfman HE,Evidence from simultaneous intracellular recordings in rat hippocampal slices that area CA3 pyramidal cells innervate dentate hilar mossy cells,Journal of Neurophysiology,1994,7884451,1002,Scharfman--1994-2167-JNeurophysiol-Fig5.jpeg,figure,611399,,,,,
"Scharfman HE, Myers CE",Hilar mossy cells of the dentate gyrus: a historical perspective,Frontiers in Neural Circuits,2013,23420672,1043,Scharfman-Myers-2013-1-FrontNeuralCircuits-Fig6C1_2_3.jpeg,figure,612697,,,1,,
"Scharfman HE, Myers CE",Hilar mossy cells of the dentate gyrus: a historical perspective,Frontiers in Neural Circuits,2013,23420672,1043,Scharfman-Myers-2013-1-FrontNeuralCircuits-Fig7C.jpeg,figure,612700,,,1,,
"Scharfman HE, Sollas AE, Berger RE, Goodman JH, Pierce JP",Perforant path activation of ectopic granule cells that are born after pilocarpine-induced seizures,Neuroscience,2003,14580952,1041,Scharfman-Pierce-2003-1017-Neurosci-PMID14580952-Fig11.jpeg,figure,612658,,,1,,
"Scharfman HE, Sollas AE, Berger RE, Goodman JH, Pierce JP",Perforant path activation of ectopic granule cells that are born after pilocarpine-induced seizures,Neuroscience,2003,14580952,1041,Scharfman-Pierce-2003-1017-Neurosci-PMID14580952-Fig1C.jpeg,figure,612654,,,1,,
"Scharfman HE, Sollas AE, Berger RE, Goodman JH, Pierce JP",Perforant path activation of ectopic granule cells that are born after pilocarpine-induced seizures,Neuroscience,2003,14580952,1041,Scharfman-Pierce-2003-1017-Neurosci-PMID14580952-Tab1.jpeg,figure,612657,,,1,,
"ScharfmanÃÂHE,ÃÂPierceÃÂJP",New insights into the role of hilar ectopic granule cells in the dentate gyrus based on quantitative anatomic analysis and three-dimensional reconstruction,Epilepsia,2012,22612815,1041,Scharfman-Pierce-2012-98-Epilepsia-Fig2C.jpeg,figure,612672,,,1,,
"Schwartz SP and P. D. Coleman,",Neurons of origin of the perforant path.,Experimental Neurology,1981,7286122,6003,Schwartz-Coleman-1981-305-ExpNeurol-Fig2.jpeg,figure,611404,,,,,
"Sik A, Ylinen A, Penttonen M, Buzsaki G",Inhibitory CAl-CA3-Hilar Region Feedback in the Hippocampus,Science,1994,8085161,4023,Sik-Buzsaki-1994-1722-Science-Fig3.jpeg,figure,611413,1,,,,
"Sik A, Penttonen M, Ylinen A, Buzs_ki G",Hippocampal CA1 interneurons: an in vivo intracellular labeling study,The Journal of Neuroscience,1995,7472426,4069,Sik-Buzsaki-1995-6651-JNeurosci-Fig5.jpeg,figure,611409,,,,,
"Sik A, Penttonen M, Ylinen A, Buzs_ki G",Hippocampal CA1 interneurons: an in vivo intracellular labeling study,The Journal of Neuroscience,1995,7472426,4080,Sik-Buzsaki-1995-6651-JNeurosci-Fig6.jpeg,figure,611410,,,,,
"Sik A, Penttonen M, Ylinen A, Buzs_ki G",Hippocampal CA1 interneurons: an in vivo intracellular labeling study,The Journal of Neuroscience,1995,7472426,4035,Sik-Buzsaki-1995-6651-JNeurosci-Fig7.jpeg,figure,612288,1,,,,
"Sik A, Penttonen M, Buzs_ki G",Interneurons in the hippocampal dentate gyrus: an in vivo intracellular study,European Journal of Neuroscience,1997,9104599,1035,Sik-Buzsaki-1997-573-EurJNeuro-Fig4.jpeg,figure,612376,,,,,
"Sik A, Penttonen M, Buzs_ki G",Interneurons in the hippocampal dentate gyrus: an in vivo intracellular study,European Journal of Neuroscience,1997,9104599,1035,Sik-Buzsaki-1997-573-EurJNeuro-Fig5.jpeg,figure,612377,,,,,
Sloviter RS,Calcium-Binding Protein (Calbindin-D28k) and Parvalbumin Immunocytochemistry:  Localization in the Rat Hippocampus With Specific Reference to the Selective Vulnerability of Hippocampal Neurons to Seizure Activity,Journal of Comparative Neurology,1989,2925892,4033,Sloviter--1989-183-JCompNeurol-Fig3BC_SO.jpeg,figure,611592,,,,,
Sloviter RS,Calcium-Binding Protein (Calbindin-D28k) and Parvalbumin Immunocytochemistry:  Localization in the Rat Hippocampus With Specific Reference to the Selective Vulnerability of Hippocampal Neurons to Seizure Activity,Journal of Comparative Neurology,1989,2925892,4028,Sloviter--1989-183-JCompNeurol-Fig3BC_SR.jpeg,figure,611592,,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4035,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2-CA1_(-)0113p-SUB_111_TH-ORP_DP_OR.jpeg,figure,4030,,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4023,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2-CA1_(-)1133p-CA3_11101-DG_0001_BP.jpeg,figure,4030,,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4000,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2-CA1_(+)2223p-SUB_111-EC_000011_PC.jpeg,figure,4030,,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4080,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2-CA1_0333_BiC.jpeg,figure,4030,,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4081,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2-CA1_0333_Ivy.jpeg,figure,4030,,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4069,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2-CA1_1002_O-LM.jpeg,figure,4030,,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4021,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2-CA1_2100_IS-2.jpeg,figure,4030,,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4020,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2-CA1_2223_Quad_IS-3.jpeg,figure,4030,,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4036,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2-CA1_2232_AA.jpeg,figure,4030,,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4079,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2-CA1_2232_BC-CCK.jpeg,figure,4030,,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4078,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2-CA1_2232_BC-PV.jpeg,figure,4030,,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4012,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2-CA1_3000_NGF.jpeg,figure,4030,,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4006,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2-CA1_3200p_DG_1000.jpeg,figure,4030,,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4080,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Tab1-CA1_0333_BiC.jpeg,table,4027,,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4081,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Tab1-CA1_0333_Ivy.jpeg,table,4027,,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4069,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Tab1-CA1_1002_O-LM.jpeg,table,4027,,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4036,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Tab1-CA1_2232_AA.jpeg,table,4027,,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4079,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Tab1-CA1_2232_BC-CCk.jpeg,table,4027,,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4078,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Tab1-CA1_2232_BC-PV.jpeg,table,4027,,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4015,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Tab1-CA1_2311_SC.jpeg,table,4027,,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4012,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Tab1-CA1_3000_NGF.jpeg,table,4027,,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4006,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Tab1-CA1_3200p_PP.jpeg,table,4027,,,,,
"Somogyi P, Klausberger T",Defined types of cortical interneurone structure space and spike timing in the hippocampus,The Journal of Physiology,2005,15539390,4035,Somogyi-Klausberger-2005-9-JPhysiol-Fig1-CA1_(-)0113p-SUB_111_TH-ORP_DP_OR.jpeg,figure,645,,,,,
"Somogyi P, Klausberger T",Defined types of cortical interneurone structure space and spike timing in the hippocampus,The Journal of Physiology,2005,15539390,4023,Somogyi-Klausberger-2005-9-JPhysiol-Fig1-CA1_(-)1133p-CA3_11101-DG_0001_BP.jpeg,figure,645,,,,,
"Somogyi P, Klausberger T",Defined types of cortical interneurone structure space and spike timing in the hippocampus,The Journal of Physiology,2005,15539390,4000,Somogyi-Klausberger-2005-9-JPhysiol-Fig1-CA1_(+)2223p-SUB_111-EC_000011_PC.jpeg,figure,645,,,,,
"Somogyi P, Klausberger T",Defined types of cortical interneurone structure space and spike timing in the hippocampus,The Journal of Physiology,2005,15539390,4080,Somogyi-Klausberger-2005-9-JPhysiol-Fig1-CA1_0333_BiC.jpeg,figure,645,,,,,
"Somogyi P, Klausberger T",Defined types of cortical interneurone structure space and spike timing in the hippocampus,The Journal of Physiology,2005,15539390,4069,Somogyi-Klausberger-2005-9-JPhysiol-Fig1-CA1_1002_O-LM.jpeg,figure,645,,,,,
"Somogyi P, Klausberger T",Defined types of cortical interneurone structure space and spike timing in the hippocampus,The Journal of Physiology,2005,15539390,4021,Somogyi-Klausberger-2005-9-JPhysiol-Fig1-CA1_2100_IS-2.jpeg,figure,645,,,,,
"Somogyi P, Klausberger T",Defined types of cortical interneurone structure space and spike timing in the hippocampus,The Journal of Physiology,2005,15539390,4020,Somogyi-Klausberger-2005-9-JPhysiol-Fig1-CA1_2223_Quad_IS-3.jpeg,figure,645,,,,,
