Authors,Titile,Journal/Book,Year,PMID/ISBN,Cell Identifier,Parameter,Parameter_ID,Name of file containing figure,Figure/Table,Quote reference id,Interpretation notes figures,Comments,Inference_flag
"Losonczy A, Zhang L, Shigemoto R, Somogyi P, Nusser Z",Cell type dependence and variability in the short-term plasticity of EPSCs in identified mouse hippocampal interneurones,Journal of Physiology,2002,12096061,4039,PV,3,Losonczy-Nusser-2002-193-JPhsyiol-Fig4-Cell4039-PV.jpeg,marker_figure,161986,,,0
"Losonczy A, Zhang L, Shigemoto R, Somogyi P, Nusser Z",Cell type dependence and variability in the short-term plasticity of EPSCs in identified mouse hippocampal interneurones,Journal of Physiology,2002,12096061,4035,SOM,14,Losonczy-Nusser-2002-193-JPhsyiol-Fig6-Cell4035-Som.jpeg,marker_figure,161984,,,0
"Losonczy A, Zhang L, Shigemoto R, Somogyi P, Nusser Z",Cell type dependence and variability in the short-term plasticity of EPSCs in identified mouse hippocampal interneurones,Journal of Physiology,2002,12096061,4039,PV,3,Losonczy-Nusser-2002-193-JPhsyiol-Fig6-Cell4039-PV.jpeg,marker_figure,161984,,,0
"Losonczy A, Zhang L, Shigemoto R, Somogyi P, Nusser Z",Cell type dependence and variability in the short-term plasticity of EPSCs in identified mouse hippocampal interneurones,Journal of Physiology,2002,12096061,4069,SOM,14,Losonczy-Nusser-2002-193-JPhsyiol-Tab1-Cell4069-Som.jpeg,marker_table,161978,,,0
"Losonczy A, Zhang L, Shigemoto R, Somogyi P, Nusser Z",Cell type dependence and variability in the short-term plasticity of EPSCs in identified mouse hippocampal interneurones,Journal of Physiology,2002,12096061,4069,mGluR1a,9,Losonczy-Nusser-2002-193-JPhsyiol-Tab1-Cell4069-mGluR1a.jpeg,marker_table,161978,,,0
"Losonczy A, Zhang L, Shigemoto R, Somogyi P, Nusser Z",Cell type dependence and variability in the short-term plasticity of EPSCs in identified mouse hippocampal interneurones,Journal of Physiology,2002,12096061,4089,SOM,14,Losonczy-Nusser-2002-193-JPhsyiol-Tab1-Cell4089-Som.jpeg,marker_table,161978,,,0
"Losonczy A, Zhang L, Shigemoto R, Somogyi P, Nusser Z",Cell type dependence and variability in the short-term plasticity of EPSCs in identified mouse hippocampal interneurones,Journal of Physiology,2002,12096061,4089,mGluR1a,9,Losonczy-Nusser-2002-193-JPhsyiol-Tab1-Cell4089-mGluR1a.jpeg,marker_table,161978,,,0
"Losonczy A, Zhang L, Shigemoto R, Somogyi P, Nusser Z",Cell type dependence and variability in the short-term plasticity of EPSCs in identified mouse hippocampal interneurones,Journal of Physiology,2002,12096061,4035,SOM,14,Losonczy-Nusser-2002-193-JPhsyiol-Tab1-Cell4035-Som.jpeg,marker_table,161978,,,0
"Losonczy A, Zhang L, Shigemoto R, Somogyi P, Nusser Z",Cell type dependence and variability in the short-term plasticity of EPSCs in identified mouse hippocampal interneurones,Journal of Physiology,2002,12096061,4035,mGluR1a,9,Losonczy-Nusser-2002-193-JPhsyiol-Tab1-Cell4035-mGluR1a.jpeg,marker_table,161978,,,0
"Losonczy A, Zhang L, Shigemoto R, Somogyi P, Nusser Z",Cell type dependence and variability in the short-term plasticity of EPSCs in identified mouse hippocampal interneurones,Journal of Physiology,2002,12096061,4035,SOM,14,Losonczy-Nusser-2002-193-JPhsyiol-Tab1-Cell4035-CB.jpeg,marker_table,161978,,,0
"Losonczy A, Zhang L, Shigemoto R, Somogyi P, Nusser Z",Cell type dependence and variability in the short-term plasticity of EPSCs in identified mouse hippocampal interneurones,Journal of Physiology,2002,12096061,4068,mGluR1a,9,Losonczy-Nusser-2002-193-JPhsyiol-Tab1-Cell4068-mGluR1a.jpeg,marker_table,161978,,,0
"Losonczy A, Zhang L, Shigemoto R, Somogyi P, Nusser Z",Cell type dependence and variability in the short-term plasticity of EPSCs in identified mouse hippocampal interneurones,Journal of Physiology,2002,12096061,4078,CR,2,Losonczy-Nusser-2002-193-JPhsyiol-Tab1-Cell4078-CR.jpeg,marker_table,161978,,,0
"Losonczy A, Zhang L, Shigemoto R, Somogyi P, Nusser Z",Cell type dependence and variability in the short-term plasticity of EPSCs in identified mouse hippocampal interneurones,Journal of Physiology,2002,12096061,4079,CR,2,Losonczy-Nusser-2002-193-JPhsyiol-Tab1-Cell4079-CR.jpeg,marker_table,161978,,,0
"Losonczy A, Zhang L, Shigemoto R, Somogyi P, Nusser Z",Cell type dependence and variability in the short-term plasticity of EPSCs in identified mouse hippocampal interneurones,Journal of Physiology,2002,12096061,4039,CR,2,Losonczy-Nusser-2002-193-JPhsyiol-Tab1-Cell4039-CR.jpeg,marker_table,161978,,,0
"Losonczy A, Zhang L, Shigemoto R, Somogyi P, Nusser Z",Cell type dependence and variability in the short-term plasticity of EPSCs in identified mouse hippocampal interneurones,Journal of Physiology,2002,12096061,4039,PV,3,Losonczy-Nusser-2002-193-JPhsyiol-Tab1-Cell4039-PV.jpeg,marker_table,161978,,,0
"Maccaferri G, Roberts JDB, Szucs P, Cottingham CA, and Somogyi P",Cell surface domain specific postsynaptic currents evoked by identified GABAergic neurones in rat hippocampus in vitro,J Physiology,2000,10747186,4083,SOM,14,Maccaferri-Somogyi-2000-91-JPhysiol-Fig5-Cell4083-Som.jpeg,marker_figure,160553,,,0
"Maccaferri G, Roberts JDB, Szucs P, Cottingham CA, and Somogyi P",Cell surface domain specific postsynaptic currents evoked by identified GABAergic neurones in rat hippocampus in vitro,J Physiology,2000,10747186,4039,CCK,11,Maccaferri-Somogyi-2000-91-JPhysiol-Fig10-Cell4039-CCK.jpeg,marker_figure,161998,,,0
"Maccaferri G, Roberts JDB, Szucs P, Cottingham CA, and Somogyi P",Cell surface domain specific postsynaptic currents evoked by identified GABAergic neurones in rat hippocampus in vitro,J Physiology,2000,10747186,4000,CCK,11,Maccaferri-Somogyi-2000-91-JPhysiol-Fig10-Cell4000-CCK.jpeg,marker_figure,161998,,,0
"Maccaferri G, Roberts JDB, Szucs P, Cottingham CA, and Somogyi P",Cell surface domain specific postsynaptic currents evoked by identified GABAergic neurones in rat hippocampus in vitro,J Physiology,2000,10747186,4039,CCK,11,Maccaferri-Somogyi-2000-91-JPhysiol-Tab1-Cell4039-CCK.jpeg,marker_table,160547,,,0
"Maccaferri G, Roberts JDB, Szucs P, Cottingham CA, and Somogyi P",Cell surface domain specific postsynaptic currents evoked by identified GABAergic neurones in rat hippocampus in vitro,J Physiology,2000,10747186,4039,PV,3,Maccaferri-Somogyi-2000-91-JPhysiol-Tab1-Cell4039-PV.jpeg,marker_table,160547,,,0
"Maccaferri G, Roberts JDB, Szucs P, Cottingham CA, and Somogyi P",Cell surface domain specific postsynaptic currents evoked by identified GABAergic neurones in rat hippocampus in vitro,J Physiology,2000,10747186,4039,SOM,14,Maccaferri-Somogyi-2000-91-JPhysiol-Tab1-Cell4039-SOM.jpeg,marker_table,160547,,,0
"Maccaferri G, Roberts JDB, Szucs P, Cottingham CA, and Somogyi P",Cell surface domain specific postsynaptic currents evoked by identified GABAergic neurones in rat hippocampus in vitro,J Physiology,2000,10747186,4069,PV,3,Maccaferri-Somogyi-2000-91-JPhysiol-Tab1-Cell4069-PV.jpeg,marker_table,160547,,,0
"Maccaferri G, Roberts JDB, Szucs P, Cottingham CA, and Somogyi P",Cell surface domain specific postsynaptic currents evoked by identified GABAergic neurones in rat hippocampus in vitro,J Physiology,2000,10747186,4069,SOM,14,Maccaferri-Somogyi-2000-91-JPhysiol-Tab1-Cell4069-SOM.jpeg,marker_table,160547,,,0
"Maccaferri G, Roberts JDB, Szucs P, Cottingham CA, and Somogyi P",Cell surface domain specific postsynaptic currents evoked by identified GABAergic neurones in rat hippocampus in vitro,J Physiology,2000,10747186,4083,CCK,11,Maccaferri-Somogyi-2000-91-JPhysiol-Tab1-Cell4083-CCK.jpeg,marker_table,160547,,,0
"Maccaferri G, Roberts JDB, Szucs P, Cottingham CA, and Somogyi P",Cell surface domain specific postsynaptic currents evoked by identified GABAergic neurones in rat hippocampus in vitro,J Physiology,2000,10747186,4083,PV,3,Maccaferri-Somogyi-2000-91-JPhysiol-Tab1-Cell4083-PV.jpeg,marker_table,160547,,,0
"Maccaferri G, Roberts JDB, Szucs P, Cottingham CA, and Somogyi P",Cell surface domain specific postsynaptic currents evoked by identified GABAergic neurones in rat hippocampus in vitro,J Physiology,2000,10747186,4083,SOM,14,Maccaferri-Somogyi-2000-91-JPhysiol-Tab1-Cell4083-SOM.jpeg,marker_table,160547,,,0
"Marchionni I, TakÃÂ cs VT, Nunzi MG, Mugnaini E, Miller RJ, Maccaferri G",Distinctive properties of CXC chemokine receptor 4-expressing Cajal-Retzius cells versus GABAergic interneurons of the postnatal hippocampus,J Physiology,2010,20547684,4094,RLN,20,Marchionni-Maccaferri-2010-2859-v588-n15-JPhysiol-Fig1-Cell4094-RLN.jpeg,marker_figure,162167,,,0
"Marchionni I, TakÃÂ cs VT, Nunzi MG, Mugnaini E, Miller RJ, Maccaferri G",Distinctive properties of CXC chemokine receptor 4-expressing Cajal-Retzius cells versus GABAergic interneurons of the postnatal hippocampus,J Physiology,2010,20547684,4094,CR,2,Marchionni-Maccaferri-2010-2859-v588-n15-JPhysiol-Fig1-Cell4094-CR.jpeg,marker_figure,162167,,,0
"Marchionni I, TakÃÂ cs VT, Nunzi MG, Mugnaini E, Miller RJ, Maccaferri G",Distinctive properties of CXC chemokine receptor 4-expressing Cajal-Retzius cells versus GABAergic interneurons of the postnatal hippocampus,J Physiology,2010,20547684,4094,CXCR4,#N/A,Marchionni-Maccaferri-2010-2859-v588-n15-JPhysiol-Fig1-Cell4094-CXCR4.jpeg,marker_figure,162167,,,0
"Markwardt SJ,ÃÂ¿Dieni CV,ÃÂ¿Wadiche JI,ÃÂ¿Overstreet-Wadiche L",Ivy/neurogliaform interneurons coordinate activity in the neurogenic niche,Nature Neuroscience,2011,21983681,1045,RLN,20,Markwardt-Overstreet-Wadiche-2011-1407-NatNeurosci-Fig1-Cell1045-RLN.jpeg,marker_figure,161974,,,0
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,1000,PV,3,Matyas-Gulyas-2004-460-Hippocampus-Fig2-Cell1000-PV.jpeg,marker_figure,162105,,,1
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,2000,PV,3,Matyas-Gulyas-2004-460-Hippocampus-Fig2-Cell2000-PV.jpeg,marker_figure,162105,,,1
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,4000,PV,3,Matyas-Gulyas-2004-460-Hippocampus-Fig2-Cell4000-PV.jpeg,marker_figure,162105,,,1
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,1000,CR,2,Matyas-Gulyas-2004-460-Hippocampus-Fig3-Cell1000-CR.jpeg,marker_figure,162106,,,0
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,2000,CR,2,Matyas-Gulyas-2004-460-Hippocampus-Fig3-Cell2000-CR.jpeg,marker_figure,162106,,,0
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,4000,CR,2,Matyas-Gulyas-2004-460-Hippocampus-Fig3-Cell4000-CR.jpeg,marker_figure,162106,,,0
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,1000,CCK,11,Matyas-Gulyas-2004-460-Hippocampus-Fig4-Cell1000-CCK.jpeg,marker_figure,162107,,,0
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,2000,CCK,11,Matyas-Gulyas-2004-460-Hippocampus-Fig4-Cell2000-CCK.jpeg,marker_figure,162107,,,0
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,4000,CCK,11,Matyas-Gulyas-2004-460-Hippocampus-Fig4-Cell4000-CCK.jpeg,marker_figure,162107,,,0
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,1000,NPY,13,Matyas-Gulyas-2004-460-Hippocampus-Fig5-Cell1000-NPY.jpeg,marker_figure,162108,,,0
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,2000,NPY,13,Matyas-Gulyas-2004-460-Hippocampus-Fig5-Cell2000-NPY.jpeg,marker_figure,162108,,,0
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,4000,NPY,13,Matyas-Gulyas-2004-460-Hippocampus-Fig5-Cell4000-NPY.jpeg,marker_figure,162108,,,0
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,1000,SOM,14,Matyas-Gulyas-2004-460-Hippocampus-Fig6-Cell1000-Som.jpeg,marker_figure,162109,,,0
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,2000,SOM,14,Matyas-Gulyas-2004-460-Hippocampus-Fig6-Cell2000-Som.jpeg,marker_figure,162109,,,0
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,4000,SOM,14,Matyas-Gulyas-2004-460-Hippocampus-Fig6-Cell4000-Som.jpeg,marker_figure,162109,,,0
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,1000,VIP,15,Matyas-Gulyas-2004-460-Hippocampus-Fig7-Cell1000-VIP.jpeg,marker_figure,162110,,,0
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,2000,VIP,15,Matyas-Gulyas-2004-460-Hippocampus-Fig7-Cell2000-VIP.jpeg,marker_figure,162110,,,0
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,4000,VIP,15,Matyas-Gulyas-2004-460-Hippocampus-Fig7-Cell4000-VIP.jpeg,marker_figure,162110,,,0
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,1000,CB1,4,Matyas-Gulyas-2004-460-Hippocampus-Fig8-Cell1000-CB1.jpeg,marker_figure,162111,,,0
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,2000,CB1,4,Matyas-Gulyas-2004-460-Hippocampus-Fig8-Cell2000-CB1.jpeg,marker_figure,162111,,,0
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,4000,CB1,4,Matyas-Gulyas-2004-460-Hippocampus-Fig8-Cell4000-CB1.jpeg,marker_figure,162111,,,0
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,1000,mGluR1a,9,Matyas-Gulyas-2004-460-Hippocampus-Fig9-Cell1000-mGluR1a.jpeg,marker_figure,162112,,,0
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,2000,mGluR1a,9,Matyas-Gulyas-2004-460-Hippocampus-Fig9-Cell2000-mGluR1a.jpeg,marker_figure,162112,,,0
"Matyas, F; Freund, TF; Gulyas, AI",Immunocytochemically defined interneuron populations in the hippocampus of mouse strains used in transgenic technology,HIPPOCAMPUS,2004,15224983,4000,mGluR1a,9,Matyas-Gulyas-2004-460-Hippocampus-Fig9-Cell4000-mGluR1a.jpeg,marker_figure,162112,,,0
"McGinty JF, Henriksen SJ, Goldstein A, Terenius L, Bloom FE.",Opioid peptide identity and localization in hippocampus.,Life Sci,1982,6759828,1000,DYN,22,McGinty-Bloom-1982-1797-v31-LifeSci-Fig1-Cell1000-Dyn.jpeg,marker_figure,162101,,,0
"McGinty JF, Henriksen SJ, Goldstein A, Terenius L, Bloom FE.",Opioid peptide identity and localization in hippocampus.,Life Sci,1982,6759828,1000,ENK,12,McGinty-Bloom-1982-1797-v31-LifeSci-Fig1-Cell1000-Enk.jpeg,marker_figure,162101,,,0
"McLean S, Rothman RB, Jacobson AE, Rice KC, Herkenham M","Distribution of Opiate Receptor Subtypes and Enkephalin and Dynorphin Immunoreactivity in the Hippocampus of Squirrel, Guinea Pig, Rat, and Hamster",Journal of Comparative Neurology,1987,2880880,4000,ENK,12,McLean-Herkenham-1987-497-JCompNeurol-Fig1-Cell4000-ENK.jpeg,marker_figure,161070,,,0
"Megias M, Verduga R, Fernandez-Viadero C, Crespo D.",Neurons co-localizing calretinin immunoreactivity and reduced nicotinamide adenine dinucleotide phosphate diaphorase (NADPH-d) activity in the hippocampus and dentate gyrus of the rat.,Brain Res.,1997,9030419,2000,CR,2,Megias-Crespo-1997-112-BrainRes-Fig3-Cell2000-CR.jpeg,marker_figure,161816,,,0
"Mercer A, Trigg HL, and Thomson AM",Characterization of neurons in the CA2 subfield of the adult rat hippocampus,J Neurosci,2007,17611285,3007,CB,1,Mercer-Thomson-2007-7329-JNeurosci-Fig3-Cell3007-CB.jpeg,marker_figure,160615,,,0
"Mercer A, Trigg HL, and Thomson AM",Characterization of neurons in the CA2 subfield of the adult rat hippocampus,J Neurosci,2007,17611285,3007,PV,3,Mercer-Thomson-2007-7329-JNeurosci-Fig3-Cell3007-PV.jpeg,marker_figure,160615,,,0
"Mercer A, Trigg HL, and Thomson AM",Characterization of neurons in the CA2 subfield of the adult rat hippocampus,J Neurosci,2007,17611285,4078,CB,1,Mercer-Thomson-2007-7329-JNeurosci-Fig3-Cell4078-CB.jpeg,marker_figure,160615,,,0
"Mercer A, Trigg HL, and Thomson AM",Characterization of neurons in the CA2 subfield of the adult rat hippocampus,J Neurosci,2007,17611285,4078,PV,3,Mercer-Thomson-2007-7329-JNeurosci-Fig3-Cell4078-PV.jpeg,marker_figure,160615,,,0
"Mercer A, Trigg HL, and Thomson AM",Characterization of neurons in the CA2 subfield of the adult rat hippocampus,J Neurosci,2007,17611285,3003,CCK,11,Mercer-Thomson-2007-7329-JNeurosci-Fig4-Cell3003-CCK.jpeg,marker_figure,160619,,,0
"Mercer A, Trigg HL, and Thomson AM",Characterization of neurons in the CA2 subfield of the adult rat hippocampus,J Neurosci,2007,17611285,4080,CB,1,Mercer-Thomson-2007-7329-JNeurosci-Fig4-Cell4080-CB.jpeg,marker_figure,160619,,,0
"Mercer A, Trigg HL, and Thomson AM",Characterization of neurons in the CA2 subfield of the adult rat hippocampus,J Neurosci,2007,17611285,4080,PV,3,Mercer-Thomson-2007-7329-JNeurosci-Fig4-Cell4080-PV.jpeg,marker_figure,160619,,,0
"Mercer A, Botcher NA, Eastlake K, Thomson AM.",SP-SR interneurones: a novel class of neurones of the CA2 region of the hippocampus.,Hippocampus.  2012,2012,22431345,3003,CCK,11,Mercer-Thomson-2012-1758-Hippocampus-Fig1-Cell3003-CCK.jpeg,marker_figure,161836,,,0
"Mercer A, Botcher NA, Eastlake K, Thomson AM.",SP-SR interneurones: a novel class of neurones of the CA2 region of the hippocampus.,Hippocampus.  2013,2012,22431345,3003,PV,3,Mercer-Thomson-2012-1758-Hippocampus-Fig1-Cell3003-PV.jpeg,marker_figure,161836,,,0
"Mercer A, Botcher NA, Eastlake K, Thomson AM.",SP-SR interneurones: a novel class of neurones of the CA2 region of the hippocampus.,Hippocampus.  2014,2012,22431345,3008,CCK,11,Mercer-Thomson-2012-1758-Hippocampus-Fig1-Cell3008-CCK.jpeg,marker_figure,161836,,,0
