Authors,Title,Journal/Book,Year,PMID/ISBN,Unique ID,Phase parameter,Phase parameter ID,Name of file containing figure,FTQ ID,Figure/Table,Reference ID,reference_id
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4036,firing rate SWR,116,Varga-Soltesz-2014-e04006-v3-eLife-FIg5G_4-Cell4036-FR_SWR.jpeg,10517,figure,4036116525310517,"""4036116525310517"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4036,firing rate SWR,116,Varga-Soltesz-2014-e04006-v3-eLife-FIg5G_5-Cell4036-FR_SWR.jpeg,10518,figure,4036116525310518,"""4036116525310518"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4036,firing rate out of SWR,111,Varga-Soltesz-2014-e04006-v3-eLife-FIg5G_1-Cell4036-FR_outofSWR.jpeg,10521,figure,4036111525310521,"""4036111525310521"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4036,firing rate out of SWR,111,Varga-Soltesz-2014-e04006-v3-eLife-FIg5G_2-Cell4036-FR_outofSWR.jpeg,10522,figure,4036111525310522,"""4036111525310522"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4036,firing rate out of SWR,111,Varga-Soltesz-2014-e04006-v3-eLife-FIg5G_3-Cell4036-FR_outofSWR.jpeg,10523,figure,4036111525310523,"""4036111525310523"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4036,firing rate out of SWR,111,Varga-Soltesz-2014-e04006-v3-eLife-FIg5G_4-Cell4036-FR_outofSWR.jpeg,10524,figure,4036111525310524,"""4036111525310524"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4036,firing rate out of SWR,111,Varga-Soltesz-2014-e04006-v3-eLife-FIg5G_5-Cell4036-FR_outofSWR.jpeg,10525,figure,4036111525310525,"""4036111525310525"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4036,SWR ratio,108,Varga-Soltesz-2014-e04006-v3-eLife-Fig5H_1-Cell4036-SWR_ratio.jpeg,10508,figure,4036108525310508,"""4036108525310508"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4036,SWR ratio,108,Varga-Soltesz-2014-e04006-v3-eLife-Fig5H_2-Cell4036-SWR_ratio.jpeg,10513,figure,4036108525310513,"""4036108525310513"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4036,firing rate SWR,116,Varga-Soltesz-2014-e04006-v3-eLife-Fig5H_1-Cell4036-SWR_ratio.jpeg,10519,figure,4036116525310519,"""4036116525310519"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4036,firing rate SWR,116,Varga-Soltesz-2014-e04006-v3-eLife-Fig5H_2-Cell4036-SWR_ratio.jpeg,10520,figure,4036116525310520,"""4036116525310520"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4036,firing rate out of SWR,111,Varga-Soltesz-2014-e04006-v3-eLife-Fig5H_1-Cell4036-FR_outofSWR.jpeg,10526,figure,4036111525310526,"""4036111525310526"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4036,firing rate out of SWR,111,Varga-Soltesz-2014-e04006-v3-eLife-Fig5H_2-Cell4036-FR_outofSWR.jpeg,10527,figure,4036111525310527,"""4036111525310527"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,theta,101,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_01-Cell4078-theta.jpeg,10103,figure,4078101525310103,"""4078101525310103"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,theta,101,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_02-Cell4078-theta.jpeg,10107,figure,4078101525310107,"""4078101525310107"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,theta,101,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_03-Cell4078-theta.jpeg,10108,figure,4078101525310108,"""4078101525310108"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,theta,101,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_04-Cell4078-theta.jpeg,10109,figure,4078101525310109,"""4078101525310109"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,theta,101,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_05-Cell4078-theta.jpeg,10110,figure,4078101525310110,"""4078101525310110"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,theta,101,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_06-Cell4078-theta.jpeg,10111,figure,4078101525310111,"""4078101525310111"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,theta,101,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_07-Cell4078-theta.jpeg,10112,figure,4078101525310112,"""4078101525310112"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,theta,101,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_08-Cell4078-theta.jpeg,10113,figure,4078101525310113,"""4078101525310113"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,theta,101,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_09-Cell4078-theta.jpeg,10114,figure,4078101525310114,"""4078101525310114"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,theta,101,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_10-Cell4078-theta.jpeg,10115,figure,4078101525310115,"""4078101525310115"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,theta,101,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_11-Cell4078-theta.jpeg,10116,figure,4078101525310116,"""4078101525310116"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,theta,101,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_12-Cell4078-theta.jpeg,10117,figure,4078101525310117,"""4078101525310117"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,epsilon,106,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_01-Cell4078-epsilon.jpeg,10103,figure,4078106525310103,"""4078106525310103"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,epsilon,106,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_02-Cell4078-epsilon.jpeg,10107,figure,4078106525310107,"""4078106525310107"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,epsilon,106,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_03-Cell4078-epsilon.jpeg,10108,figure,4078106525310108,"""4078106525310108"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,epsilon,106,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_04-Cell4078-epsilon.jpeg,10109,figure,4078106525310109,"""4078106525310109"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,epsilon,106,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_05-Cell4078-epsilon.jpeg,10110,figure,4078106525310110,"""4078106525310110"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,epsilon,106,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_06-Cell4078-epsilon.jpeg,10111,figure,4078106525310111,"""4078106525310111"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,epsilon,106,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_07-Cell4078-epsilon.jpeg,10112,figure,4078106525310112,"""4078106525310112"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,epsilon,106,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_08-Cell4078-epsilon.jpeg,10113,figure,4078106525310113,"""4078106525310113"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,epsilon,106,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_09-Cell4078-epsilon.jpeg,10114,figure,4078106525310114,"""4078106525310114"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,epsilon,106,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_10-Cell4078-epsilon.jpeg,10115,figure,4078106525310115,"""4078106525310115"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,epsilon,106,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_11-Cell4078-epsilon.jpeg,10116,figure,4078106525310116,"""4078106525310116"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,epsilon,106,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_12-Cell4078-epsilon.jpeg,10117,figure,4078106525310117,"""4078106525310117"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,ripple,107,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_01-Cell4078-ripple.jpeg,10103,figure,4078107525310103,"""4078107525310103"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,ripple,107,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_02-Cell4078-ripple.jpeg,10107,figure,4078107525310107,"""4078107525310107"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,ripple,107,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_03-Cell4078-ripple.jpeg,10108,figure,4078107525310108,"""4078107525310108"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,ripple,107,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_04-Cell4078-ripple.jpeg,10109,figure,4078107525310109,"""4078107525310109"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,ripple,107,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_05-Cell4078-ripple.jpeg,10110,figure,4078107525310110,"""4078107525310110"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,ripple,107,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_06-Cell4078-ripple.jpeg,10111,figure,4078107525310111,"""4078107525310111"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,ripple,107,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_07-Cell4078-ripple.jpeg,10112,figure,4078107525310112,"""4078107525310112"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,ripple,107,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_08-Cell4078-ripple.jpeg,10113,figure,4078107525310113,"""4078107525310113"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,ripple,107,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_09-Cell4078-ripple.jpeg,10114,figure,4078107525310114,"""4078107525310114"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,ripple,107,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_10-Cell4078-ripple.jpeg,10115,figure,4078107525310115,"""4078107525310115"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,ripple,107,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_11-Cell4078-ripple.jpeg,10116,figure,4078107525310116,"""4078107525310116"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4078,ripple,107,Varga-Soltesz-2014-e04006-v3-eLife-Fig1C_12-Cell4078-ripple.jpeg,10117,figure,4078107525310117,"""4078107525310117"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4181,epsilon,106,Varga-Soltesz-2014-e04006-v3-eLife-Fig2C_1-Cell4084-epsilon.jpeg,10203,figure,4181106525310203,"""4181106525310203"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4181,epsilon,106,Varga-Soltesz-2014-e04006-v3-eLife-Fig2C_2-Cell4084-epsilon.jpeg,10207,figure,4181106525310207,"""4181106525310207"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4181,epsilon,106,Varga-Soltesz-2014-e04006-v3-eLife-Fig2C_3-Cell4084-epsilon.jpeg,10208,figure,4181106525310208,"""4181106525310208"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4181,epsilon,106,Varga-Soltesz-2014-e04006-v3-eLife-Fig2C_4-Cell4084-epsilon.jpeg,10209,figure,4181106525310209,"""4181106525310209"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4181,epsilon,106,Varga-Soltesz-2014-e04006-v3-eLife-Fig2C_5-Cell4084-epsilon.jpeg,10210,figure,4181106525310210,"""4181106525310210"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4181,epsilon,106,Varga-Soltesz-2014-e04006-v3-eLife-Fig2C_6-Cell4084-epsilon.jpeg,10211,figure,4181106525310211,"""4181106525310211"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4181,epsilon,106,Varga-Soltesz-2014-e04006-v3-eLife-Fig2C_7-Cell4084-epsilon.jpeg,10212,figure,4181106525310212,"""4181106525310212"""
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4181,epsilon,106,Varga-Soltesz-2014-e04006-v3-eLife-Fig2C_8-Cell4084-epsilon.jpeg,10213,figure,4181106525310213,"""4181106525310213"""
