Authors,Title,Journal/Book,Year,PMID/ISBN,Cell Identifier,Neurite,Neurite_ID,Name of file containing figure,Reference_ID
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,4000,CA1:All:D,50,Mercer-Thomson-2007-7329-JNeurosci-Fig2C-Cell4000-CA1(All)-D.png,800284
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,4000,CA1:SLM:D,53,Mercer-Thomson-2007-7329-JNeurosci-Fig2C-Cell4000-CA1(SLM)-D.png,800284
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,4000,CA1:SO:A,61,Mercer-Thomson-2007-7329-JNeurosci-Fig2C-Cell4000-CA1(SO)-A.png,800284
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,4000,CA1:SO:D,62,Mercer-Thomson-2007-7329-JNeurosci-Fig2C-Cell4000-CA1(SO)-D.png,800284
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,4000,CA1:SP:A,58,Mercer-Thomson-2007-7329-JNeurosci-Fig2C-Cell4000-CA1(SP)-A.png,800284
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,4000,CA1:SP:D,59,Mercer-Thomson-2007-7329-JNeurosci-Fig2C-Cell4000-CA1(SP)-D.png,800284
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,4000,CA1:SR:D,56,Mercer-Thomson-2007-7329-JNeurosci-Fig2C-Cell4000-CA1(SR)-D.png,800284
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,4000,Original,97,Mercer-Thomson-2007-7329-JNeurosci-Fig2C-Cell4000.png,800284
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3000,CA2:All:A,34,Mercer-Thomson-2007-7329-JNeurosci-Fig2A-Cell3000-CA2(All)-A.png,800014
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3000,CA2:All:D,35,Mercer-Thomson-2007-7329-JNeurosci-Fig2A-Cell3000-CA2(All)-D.png,800014
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3000,CA2:SLM:D,38,Mercer-Thomson-2007-7329-JNeurosci-Fig2A-Cell3000-CA2(SLM)-D.png,800014
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3000,CA2:SO:A,46,Mercer-Thomson-2007-7329-JNeurosci-Fig2A-Cell3000-CA2(SO)-A.png,800014
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3000,CA2:SO:D,47,Mercer-Thomson-2007-7329-JNeurosci-Fig2A-Cell3000-CA2(SO)-D.png,800014
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3000,CA2:SP:A,43,Mercer-Thomson-2007-7329-JNeurosci-Fig2A-Cell3000-CA2(SP)-A.png,800014
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3000,CA2:SP:D,44,Mercer-Thomson-2007-7329-JNeurosci-Fig2A-Cell3000-CA2(SP)-D.png,800014
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3000,CA2:SR:D,41,Mercer-Thomson-2007-7329-JNeurosci-Fig2A-Cell3000-CA2(SR)-D.png,800014
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3000,Original,97,Mercer-Thomson-2007-7329-JNeurosci-Fig2A-Cell3000.png,800014
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3000,CA1:SO:A,61,Mercer-Thomson-2007-7329-JNeurosci-Fig2B-Cell3000-CA1(SO)-A.png,800016
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3000,CA2:All:A,34,Mercer-Thomson-2007-7329-JNeurosci-Fig2B-Cell3000-CA2(All)-A.png,800016
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3000,CA2:All:D,35,Mercer-Thomson-2007-7329-JNeurosci-Fig2B-Cell3000-CA2(All)-D.png,800016
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3000,CA2:SLM:D,38,Mercer-Thomson-2007-7329-JNeurosci-Fig2B-Cell3000-CA2(SLM)-D.png,800016
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3000,CA2:SO:A,46,Mercer-Thomson-2007-7329-JNeurosci-Fig2B-Cell3000-CA2(SO)-A.png,800016
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3000,CA2:SO:D,47,Mercer-Thomson-2007-7329-JNeurosci-Fig2B-Cell3000-CA2(SO)-D.png,800016
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3000,CA2:SP:A,43,Mercer-Thomson-2007-7329-JNeurosci-Fig2B-Cell3000-CA2(SP)-A.png,800016
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3000,CA2:SP:D,44,Mercer-Thomson-2007-7329-JNeurosci-Fig2B-Cell3000-CA2(SP)-D.png,800016
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3000,CA2:SR:A,40,Mercer-Thomson-2007-7329-JNeurosci-Fig2B-Cell3000-CA2(SR)-A.png,800016
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3000,CA2:SR:D,41,Mercer-Thomson-2007-7329-JNeurosci-Fig2B-Cell3000-CA2(SR)-D.png,800016
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3000,CA3:SO:A,31,Mercer-Thomson-2007-7329-JNeurosci-Fig2B-Cell3000-CA3(SO)-A.png,800016
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3000,CA3:SP:A,28,Mercer-Thomson-2007-7329-JNeurosci-Fig2B-Cell3000-CA3(SP)-A.png,800016
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3000,CA3:SR:A,22,Mercer-Thomson-2007-7329-JNeurosci-Fig2B-Cell3000-CA3(SR)-A.png,800016
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3000,Original,97,Mercer-Thomson-2007-7329-JNeurosci-Fig2B-Cell3000.png,800016
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3006,CA2:All:A,34,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ba-Cell3006-CA2(All)-A.png,800018
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3006,CA2:All:D,35,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ba-Cell3006-CA2(All)-D.png,800018
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3006,CA2:SLM:D,38,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ba-Cell3006-CA2(SLM)-D.png,800018
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3006,CA2:SO:A,46,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ba-Cell3006-CA2(SO)-A.png,800018
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3006,CA2:SO:D,47,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ba-Cell3006-CA2(SO)-D.png,800018
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3006,CA2:SP:A,43,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ba-Cell3006-CA2(SP)-A.png,800018
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3006,CA2:SP:D,44,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ba-Cell3006-CA2(SP)-D.png,800018
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3006,CA2:SR:A,40,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ba-Cell3006-CA2(SR)-A.png,800018
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3006,CA2:SR:D,41,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ba-Cell3006-CA2(SR)-D.png,800018
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3006,Original,97,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ba-Cell3006.png,800018
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3007,CA1:SO:A,61,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ca-Cell3007-CA1(SO)-A.png,800020
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3007,CA1:SP:A,58,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ca-Cell3007-CA1(SP)-A.png,800020
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3007,CA1:SP:D,59,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ca-Cell3007-CA1(SP)-D.png,800020
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3007,CA1:SR:A,55,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ca-Cell3007-CA1(SR)-A.png,800020
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3007,CA2:All:A,34,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ca-Cell3007-CA2(All)-A.png,800020
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3007,CA2:All:D,35,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ca-Cell3007-CA2(All)-D.png,800020
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3007,CA2:SLM:A,37,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ca-Cell3007-CA2(SLM)-A.png,800020
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3007,CA2:SLM:D,38,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ca-Cell3007-CA2(SLM)-D.png,800020
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3007,CA2:SO:A,46,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ca-Cell3007-CA2(SO)-A.png,800020
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3007,CA2:SO:D,47,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ca-Cell3007-CA2(SO)-D.png,800020
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3007,CA2:SP:A,43,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ca-Cell3007-CA2(SP)-A.png,800020
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3007,CA2:SP:D,44,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ca-Cell3007-CA2(SP)-D.png,800020
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3007,CA2:SR:A,40,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ca-Cell3007-CA2(SR)-A.png,800020
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3007,CA2:SR:D,41,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ca-Cell3007-CA2(SR)-D.png,800020
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3007,CA3:SL:A,25,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ca-Cell3007-CA3(SL)-A.png,800020
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3007,CA3:SO:A,31,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ca-Cell3007-CA3(SO)-A.png,800020
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3007,CA3:SO:D,32,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ca-Cell3007-CA3(SO)-D.png,800020
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3007,CA3:SP:A,28,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ca-Cell3007-CA3(SP)-A.png,800020
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3007,Original,97,Mercer-Thomson-2007-7329-JNeurosci-Fig3Ca-Cell3007.png,800020
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3003,CA1:SO:A,61,Mercer-Thomson-2007-7329-JNeurosci-Fig4Ba-Cell3003-CA1(SO)-A.png,800022
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3003,CA1:SR:A,55,Mercer-Thomson-2007-7329-JNeurosci-Fig4Ba-Cell3003-CA1(SR)-A.png,800022
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3003,CA2:All:A,34,Mercer-Thomson-2007-7329-JNeurosci-Fig4Ba-Cell3003-CA2(All)-A.png,800022
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3003,CA2:All:D,35,Mercer-Thomson-2007-7329-JNeurosci-Fig4Ba-Cell3003-CA2(All)-D.png,800022
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3003,CA2:SO:A,46,Mercer-Thomson-2007-7329-JNeurosci-Fig4Ba-Cell3003-CA2(SO)-A.png,800022
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3003,CA2:SO:D,47,Mercer-Thomson-2007-7329-JNeurosci-Fig4Ba-Cell3003-CA2(SO)-D.png,800022
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3003,CA2:SP:A,43,Mercer-Thomson-2007-7329-JNeurosci-Fig4Ba-Cell3003-CA2(SP)-A.png,800022
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3003,CA2:SP:D,44,Mercer-Thomson-2007-7329-JNeurosci-Fig4Ba-Cell3003-CA2(SP)-D.png,800022
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3003,CA2:SR:D,41,Mercer-Thomson-2007-7329-JNeurosci-Fig4Ba-Cell3003-CA2(SR)-A.png,800022
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3003,CA2:SR:A,40,Mercer-Thomson-2007-7329-JNeurosci-Fig4Ba-Cell3003-CA2(SR)-D.png,800022
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3003,Original,97,Mercer-Thomson-2007-7329-JNeurosci-Fig4Ba-Cell3003.png,800022
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3003,CA1:SO:A,61,Mercer-Thomson-2007-7329-JNeurosci-Fig4Ca-Cell3003-CA1(SO)-A.png,800024
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3003,CA1:SO:D,62,Mercer-Thomson-2007-7329-JNeurosci-Fig4Ca-Cell3003-CA1(SO)-D.png,800024
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3003,CA1:SP:A,58,Mercer-Thomson-2007-7329-JNeurosci-Fig4Ca-Cell3003-CA1(SP)-A.png,800024
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3003,CA1:SR:A,55,Mercer-Thomson-2007-7329-JNeurosci-Fig4Ca-Cell3003-CA1(SR)-A.png,800024
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3003,CA1:SR:D,56,Mercer-Thomson-2007-7329-JNeurosci-Fig4Ca-Cell3003-CA1(SR)-D.png,800024
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3003,CA2:All:A,34,Mercer-Thomson-2007-7329-JNeurosci-Fig4Ca-Cell3003-CA2(All)-A.png,800024
"Mercer A, Trigg HL, Thomson AM",Characterization of Neurons in the CA2 Subfield of the Adult Rat Hippocampus,The Journal of Neuroscience,2007,17611285,3003,CA2:All:D,35,Mercer-Thomson-2007-7329-JNeurosci-Fig4Ca-Cell3003-CA2(All)-D.png,800024
